Date,EWVAR_250
1991-03-18,17989.9183586
1991-03-15,17470.6494564
1991-03-14,16906.137865
1991-03-13,16556.6925276
1991-03-12,16169.7787585
1991-03-11,15753.3634423
1991-03-08,15342.1090217
1991-03-07,14989.5058699
1991-03-06,14534.1724025
1991-03-05,14226.9023821
1991-03-04,14038.5475022
1991-03-01,13830.9943053
1991-02-28,13635.8723007
1991-02-27,13530.2681871
1991-02-26,13483.8362244
1991-02-25,13402.9166695
1991-02-22,13367.7420609
1991-02-21,13334.0875711
1991-02-20,13329.6437543
1991-02-19,13291.3704854
1991-02-18,13237.2065801
1991-02-15,13225.7186365
1991-02-14,13217.1295385
1991-02-13,13252.7586198
1991-02-12,13292.4952031
1991-02-11,13308.1884184
1991-02-08,13371.9645028
1991-02-07,13437.3330038
1991-02-06,13540.7777397
1991-02-05,13641.7805024
1991-02-04,13751.3351719
1991-02-01,13861.5662374
1991-01-31,13972.9006655
1991-01-30,14082.3828707
1991-01-29,14168.6942924
1991-01-28,14259.0829025
1991-01-25,14334.7631169
1991-01-24,14406.1124219
1991-01-23,14451.7851193
1991-01-22,14498.3618521
1991-01-21,14547.7889154
1991-01-18,14621.5619553
1991-01-17,14697.4745822
1991-01-16,14694.6334235
1991-01-15,14719.9459117
1991-01-14,14760.5287199
1991-01-11,14835.566354
1991-01-10,14913.5736254
1991-01-09,15011.8155255
1991-01-08,15079.1176748
1991-01-07,15162.4495497
1991-01-04,15258.8347945
1991-01-03,15347.4031975
1991-01-02,15446.3849153
1990-12-31,15557.5286882
1990-12-28,15678.0912117
1990-12-27,15801.9306313
1990-12-24,15922.6243132
1990-12-21,16047.3336337
1990-12-20,16170.917571
1990-12-19,16300.5287142
1990-12-18,16427.2290599
1990-12-17,16553.294241
1990-12-14,16684.014869
1990-12-13,16816.6668149
1990-12-12,16945.2065467
1990-12-11,17078.1703835
1990-12-10,17215.2670681
1990-12-07,17353.5026689
1990-12-06,17492.3499074
1990-12-05,17623.9158987
1990-12-04,17752.6407332
1990-12-03,17890.6976952
1990-11-30,18023.1883309
1990-11-29,18146.5927106
1990-11-28,18277.3494712
1990-11-27,18417.7507263
1990-11-26,18555.2018288
1990-11-23,18701.7326459
1990-11-22,18822.3034642
1990-11-21,18941.7570571
1990-11-20,19049.2647136
1990-11-19,19130.3909197
1990-11-16,19161.5736551
1990-11-15,19174.3838345
1990-11-14,19153.132643
1990-11-13,19152.1801087
1990-11-12,19139.2952964
1990-11-09,19096.0014927
1990-11-08,19037.7754203
1990-11-07,19032.2890794
1990-11-06,19047.5852314
1990-11-05,19015.532829
1990-11-02,18929.1010803
1990-11-01,18830.4529717
1990-10-31,18787.2187241
1990-10-30,18696.6491806
1990-10-29,18674.7804066
1990-10-26,18652.3419592
1990-10-25,18682.8210843
1990-10-24,18751.1166823
1990-10-23,18843.5948978
1990-10-22,18896.0599366
1990-10-19,18922.4263917
1990-10-18,18933.5937782
1990-10-17,18909.2840764
1990-10-16,18917.6836231
1990-10-15,18961.0281177
1990-10-12,19000.1035891
1990-10-11,19041.12879
1990-10-10,19115.2582533
1990-10-09,19207.3653337
1990-10-08,19358.3922027
1990-10-05,19464.4638603
1990-10-04,19432.3921275
1990-10-03,19436.2757775
1990-10-02,19367.0672881
1990-10-01,19211.9933484
1990-09-28,18906.4931747
1990-09-27,18662.0228747
1990-09-26,18375.5245908
1990-09-25,18076.6375407
1990-09-24,17733.2501097
1990-09-21,17510.8232058
1990-09-20,17250.2016172
1990-09-19,17139.9094203
1990-09-18,17019.5195811
1990-09-17,16975.1611147
1990-09-14,16926.2986186
1990-09-13,16947.5470203
1990-09-12,16994.8807404
1990-09-11,17044.5623991
1990-09-10,17097.7654769
1990-09-07,17105.1470981
1990-09-06,17106.3069097
1990-09-05,17163.8218854
1990-09-04,17213.5292414
1990-09-03,17291.1979227
1990-08-31,17363.0078079
1990-08-30,17419.898393
1990-08-29,17423.3853884
1990-08-28,17425.5495729
1990-08-24,17327.7699248
1990-08-23,17192.2946814
1990-08-22,17134.0040147
1990-08-21,17080.4117111
1990-08-20,17126.2574591
1990-08-17,17202.9722804
1990-08-16,17326.8637945
1990-08-15,17460.9457573
1990-08-14,17593.6155566
1990-08-13,17718.2423001
1990-08-10,17852.5715234
1990-08-09,17992.5585134
1990-08-08,18130.6801729
1990-08-07,18269.0013642
1990-08-06,18398.649142
1990-08-03,18543.7047462
1990-08-02,18680.6665648
1990-08-01,18787.0683792
1990-07-31,18907.685262
1990-07-30,19037.7368492
1990-07-27,19155.4015344
1990-07-26,19256.7041958
1990-07-25,19327.3091628
1990-07-24,19403.3533529
1990-07-23,19480.6642884
1990-07-20,19478.7975808
1990-07-19,19502.3605767
1990-07-18,19491.34102
1990-07-17,19445.490351
1990-07-16,19417.442669
1990-07-13,19441.4530121
1990-07-12,19486.88949
1990-07-11,19549.2538823
1990-07-10,19660.0346903
1990-07-09,19757.7579462
1990-07-06,19851.7117727
1990-07-05,19957.3758227
1990-07-04,20026.0884018
1990-07-03,20063.4961617
1990-07-02,20098.605558
1990-06-29,20126.5923471
1990-06-28,20189.5021173
1990-06-27,20216.5217791
1990-06-26,20180.2469045
1990-06-25,20143.8000368
1990-06-22,20151.9204888
1990-06-21,20175.5932747
1990-06-20,20195.2937872
1990-06-19,20216.0978289
1990-06-18,20233.0503386
1990-06-15,20196.0328297
1990-06-14,20127.0367575
1990-06-13,20047.0635188
1990-06-12,20050.9668951
1990-06-11,20098.4507991
1990-06-08,20107.3489119
1990-06-07,20086.1781765
1990-06-06,20107.6466913
1990-06-05,20076.6969432
1990-06-04,20045.1640488
1990-06-01,20029.0168908
1990-05-31,20067.9937849
1990-05-30,20103.0957874
1990-05-29,20219.0347138
1990-05-25,20364.6949309
1990-05-24,20501.6054991
1990-05-23,20628.6332552
1990-05-22,20724.7043088
1990-05-21,20857.8409645
1990-05-18,21003.7990742
1990-05-17,21135.7272988
1990-05-16,21305.3365741
1990-05-15,21476.298606
1990-05-14,21648.7582376
1990-05-11,21809.0224982
1990-05-10,21954.7341499
1990-05-09,22106.5108349
1990-05-08,22273.4932633
1990-05-04,22426.7165124
1990-05-03,22549.4759967
1990-05-02,22675.9615498
1990-05-01,22772.8931001
1990-04-30,22843.1352165
1990-04-27,22918.227298
1990-04-26,23037.4217248
1990-04-25,23169.7283368
1990-04-24,23322.1635941
1990-04-23,23474.5364591
1990-04-20,23651.2594395
1990-04-19,23827.6607849
1990-04-18,24015.8151891
1990-04-17,24207.6412591
1990-04-12,24401.9526151
1990-04-11,24597.0378427
1990-04-10,24793.9909546
1990-04-09,24993.1220623
1990-04-06,25193.6554441
1990-04-05,25394.5852915
1990-04-04,25598.3165509
1990-04-03,25802.190255
1990-04-02,26009.2786318
1990-03-30,26214.2873091
1990-03-29,26413.5866537
1990-03-28,26605.7968078
1990-03-27,26805.7554782
1990-03-26,26977.1349017
1990-03-23,27164.7757394
1990-03-22,27372.8931315
1990-03-21,27586.8875022
1990-03-20,27797.6374962
1990-03-19,28019.0698984
1990-03-16,28230.3742521
1990-03-15,28455.8748811
1990-03-14,28684.3260881
1990-03-13,28914.6862441
1990-03-12,29146.9312927
1990-03-09,29379.8832287
1990-03-08,29609.5960332
1990-03-07,29846.8699664
1990-03-06,30086.3106387
1990-03-05,30327.3838898
1990-03-02,30562.1828066
1990-03-01,30805.3888225
1990-02-28,31043.4844078
1990-02-27,31283.6728005
1990-02-26,31528.4271459
1990-02-23,31779.6064166
1990-02-22,32015.6509602
1990-02-21,32260.1293278
1990-02-20,32492.7060608
1990-02-19,32704.5651846
1990-02-16,32873.7981917
1990-02-15,33062.9931218
1990-02-14,33274.9641241
1990-02-13,33494.3612814
1990-02-12,33722.3637622
1990-02-09,33914.5681679
1990-02-08,34076.4696892
1990-02-07,34278.5288067
1990-02-06,34458.4024101
1990-02-05,34583.5183001
1990-02-02,34691.798662
1990-02-01,34819.5616667
1990-01-31,34964.3443936
1990-01-30,35138.5690956
1990-01-29,35299.3080691
1990-01-26,35486.4183535
1990-01-25,35712.5328675
1990-01-24,35954.2687964
1990-01-23,36180.652066
1990-01-22,36398.920384
1990-01-19,36547.3404618
1990-01-18,36690.4497883
1990-01-17,36738.4512051
1990-01-16,36848.7859699
1990-01-15,36912.306866
1990-01-12,36932.4128076
1990-01-11,36822.1050271
1990-01-10,36723.5917444
1990-01-09,36527.6318357
1990-01-08,36342.1536073
1990-01-05,36093.4286837
1990-01-04,35803.5069936
1990-01-03,35447.6421549
1990-01-02,35208.1443487
1989-12-29,35004.7467061
1989-12-28,34883.1951433
1989-12-27,34765.0636523
1989-12-22,34753.0989866
1989-12-21,34763.6530559
1989-12-20,34746.4919069
1989-12-19,34779.9115293
1989-12-18,34760.6240901
1989-12-15,34778.2466926
1989-12-14,34722.0429783
1989-12-13,34592.9093461
1989-12-12,34535.4667446
1989-12-11,34511.3146037
1989-12-08,34442.6401929
1989-12-07,34422.4386444
1989-12-06,34374.9206371
1989-12-05,34402.0881344
1989-12-04,34489.9740746
1989-12-01,34555.7911797
1989-11-30,34699.9199551
1989-11-29,34883.9880503
1989-11-28,35090.5966826
1989-11-27,35322.7751063
1989-11-24,35558.4267731
1989-11-23,35797.565711
1989-11-22,36066.3987932
1989-11-21,36342.3369776
1989-11-20,36621.5879254
1989-11-17,36866.0895379
1989-11-16,37125.5428349
1989-11-15,37393.2123158
1989-11-14,37650.1256765
1989-11-13,37910.1842257
1989-11-10,38167.3999496
1989-11-09,38442.8689581
1989-11-08,38717.8801368
1989-11-07,39016.3011855
1989-11-06,39321.8653981
1989-11-03,39627.8752215
1989-11-02,39944.0870823
1989-11-01,40260.9336461
1989-10-31,40584.1276474
1989-10-30,40904.7661759
1989-10-27,41207.8326744
1989-10-26,41538.1538788
1989-10-25,41867.325348
1989-10-24,42202.6240101
1989-10-23,42519.9756335
1989-10-20,42847.5884549
1989-10-19,43169.8295972
1989-10-18,43507.6679204
1989-10-17,43857.113329
1989-10-16,44208.6128561
1989-10-13,44486.6419819
1989-10-12,44759.1353832
1989-10-11,45061.5123656
1989-10-10,45365.3965753
1989-10-09,45625.1597565
1989-10-06,45820.9103073
1989-10-05,46005.5855162
1989-10-04,46105.9711217
1989-10-03,46183.0553402
1989-10-02,46340.6717151
1989-09-29,46468.1296458
1989-09-28,46614.1205739
1989-09-27,46636.4319642
1989-09-26,46636.3012255
1989-09-25,46542.7639469
1989-09-22,46398.236399
1989-09-21,46198.8823265
1989-09-20,46036.0486291
1989-09-19,45897.6640558
1989-09-18,45698.2367724
1989-09-15,45519.3002918
1989-09-14,45262.1938437
1989-09-13,44901.2459628
1989-09-12,44544.7090277
1989-09-11,44159.0345374
1989-09-08,43638.1278538
1989-09-07,43141.5083092
1989-09-06,42755.1530961
1989-09-05,42170.2010149
1989-09-04,41602.9363128
1989-09-01,41079.5272117
1989-08-31,40639.4876321
1989-08-30,40216.4956188
1989-08-29,39780.5099325
1989-08-25,39243.2351026
1989-08-24,38710.5994048
1989-08-23,38215.8224422
1989-08-22,37762.9489437
1989-08-21,37274.4785143
1989-08-18,36767.2627441
1989-08-17,36319.2116649
1989-08-16,35924.4419852
1989-08-15,35605.8273609
1989-08-14,35276.2064152
1989-08-11,34799.5830469
1989-08-10,34341.1304592
1989-08-09,33800.8761357
1989-08-08,33305.8833002
1989-08-07,32827.477138
1989-08-04,32401.2395126
1989-08-03,32058.2034234
1989-08-02,31695.9529986
1989-08-01,31389.1164909
1989-07-31,31050.2968699
1989-07-28,30658.7153619
1989-07-27,30352.4220916
1989-07-26,30113.9495998
1989-07-25,29845.9883278
1989-07-24,29609.1450492
1989-07-21,29263.0220676
1989-07-20,28863.0626352
1989-07-19,28448.7305839
1989-07-18,28107.3957826
1989-07-17,27746.2760463
1989-07-14,27378.0731254
1989-07-13,27064.8880618
1989-07-12,26746.0424398
1989-07-11,26440.1748656
1989-07-10,26329.6255328
1989-07-07,26232.6413525
1989-07-06,26212.7987224
1989-07-05,26184.3533461
1989-07-04,26118.365133
1989-07-03,26073.4006343
1989-06-30,26064.6692645
1989-06-29,25961.110875
1989-06-28,25757.2674997
1989-06-27,25556.1581672
1989-06-26,25439.5863151
1989-06-23,25355.2290192
1989-06-22,25225.5795849
1989-06-21,25114.9528466
1989-06-20,25021.7926452
1989-06-19,24953.8849578
1989-06-16,24912.3984074
1989-06-15,24905.5180845
1989-06-14,24884.6322069
1989-06-13,24887.7945963
1989-06-12,24846.8146723
1989-06-09,24790.7607424
1989-06-08,24726.9205161
1989-06-07,24727.8263238
1989-06-06,24751.5408774
1989-06-05,24815.2349287
1989-06-02,24845.787488
1989-06-01,24871.9653296
1989-05-31,24868.18815
1989-05-30,24818.5739187
1989-05-26,24734.0494661
1989-05-25,24655.51007
1989-05-24,24583.5713084
1989-05-23,24447.2238551
1989-05-22,24244.0247698
1989-05-19,23892.3737162
1989-05-18,23639.6104112
1989-05-17,23456.4477005
1989-05-16,23330.0096752
1989-05-15,23153.3965153
1989-05-12,23017.192185
1989-05-11,22951.6122978
1989-05-10,22862.6841698
1989-05-09,22742.7666423
1989-05-08,22635.1205821
1989-05-05,22479.5410072
1989-05-04,22361.8834928
1989-05-03,22278.8596111
1989-05-02,22198.5521017
1989-04-28,22067.9099726
1989-04-27,21938.5555659
1989-04-26,21870.2779308
1989-04-25,21856.7096253
1989-04-24,21862.3399446
1989-04-21,21867.6408684
1989-04-20,21862.0620001
1989-04-19,21793.9341504
1989-04-18,21755.8598035
1989-04-17,21763.2562855
1989-04-14,21770.5949455
1989-04-13,21828.9203096
1989-04-12,21877.2289185
1989-04-11,21927.342902
1989-04-10,21988.3695913
1989-04-07,22004.0850307
1989-04-06,22001.2441407
1989-04-05,21927.3659811
1989-04-04,21835.4170447
1989-04-03,21747.8649826
1989-03-31,21668.781705
1989-03-30,21653.8976933
1989-03-29,21575.9604722
1989-03-28,21496.7918715
1989-03-23,21450.4968892
1989-03-22,21422.3615372
1989-03-21,21325.3682706
1989-03-20,21276.0016298
1989-03-17,21166.8184682
1989-03-16,20919.1063583
1989-03-15,20630.0496317
1989-03-14,20313.6109248
1989-03-13,20073.4321477
1989-03-10,19887.3432225
1989-03-09,19725.0195223
1989-03-08,19531.5628984
1989-03-07,19330.1931917
1989-03-06,19157.3802821
1989-03-03,19021.2445395
1989-03-02,18936.7176357
1989-03-01,18896.5470485
1989-02-28,18897.7698102
1989-02-27,18909.0474465
1989-02-24,18864.6816868
1989-02-23,18824.1250592
1989-02-22,18734.5931316
1989-02-21,18557.229132
1989-02-20,18357.1352468
1989-02-17,18223.4581033
1989-02-16,18111.286931
1989-02-15,17952.3909574
1989-02-14,17782.2046372
1989-02-13,17656.347904
1989-02-10,17450.8171145
1989-02-09,17155.6419249
1989-02-08,16783.7038727
1989-02-07,16492.3116321
1989-02-06,16292.2388027
1989-02-03,15994.8196635
1989-02-02,15781.9245646
1989-02-01,15574.4833633
1989-01-31,15317.4429713
1989-01-30,15084.2398271
1989-01-27,14959.4378226
1989-01-26,14944.0034718
1989-01-25,14966.8407236
1989-01-24,14984.4869657
1989-01-23,15028.6769482
1989-01-20,15083.015156
1989-01-19,15146.2947749
1989-01-18,15232.2047494
1989-01-17,15339.9398197
1989-01-16,15445.3128476
1989-01-13,15557.9385856
1989-01-12,15677.1582546
1989-01-11,15802.2726126
1989-01-10,15928.0386369
1989-01-09,16055.5135414
1989-01-06,16183.1730354
1989-01-05,16308.2496115
1989-01-04,16431.2838486
1989-01-03,16549.0888231
1988-12-30,16673.8081663
1988-12-29,16803.9047476
1988-12-28,16927.3768451
1988-12-23,17041.6618992
1988-12-22,17151.7915461
1988-12-21,17265.924089
1988-12-20,17384.6541887
1988-12-19,17498.0140275
1988-12-16,17614.9405696
1988-12-15,17722.019463
1988-12-14,17821.4067555
1988-12-13,17916.6213322
1988-12-12,18005.7209356
1988-12-09,18098.36374
1988-12-08,18199.9439312
1988-12-07,18316.7117433
1988-12-06,18429.5443492
1988-12-05,18536.2697302
1988-12-02,18647.0716536
1988-12-01,18772.0161633
1988-11-30,18908.4659488
1988-11-29,19041.7416799
1988-11-28,19171.308232
1988-11-25,19311.7410313
1988-11-24,19466.7924186
1988-11-23,19623.1384164
1988-11-22,19779.0403231
1988-11-21,19932.8857109
1988-11-18,20091.6716131
1988-11-17,20251.7531398
1988-11-16,20407.5495391
1988-11-15,20561.895849
1988-11-14,20712.2977068
1988-11-11,20868.9703761
1988-11-10,21035.562339
1988-11-09,21203.3812957
1988-11-08,21373.6171325
1988-11-07,21542.6786436
1988-11-04,21715.6155979
1988-11-03,21890.0379825
1988-11-02,22065.6208872
1988-11-01,22239.5658663
1988-10-31,22416.4006238
1988-10-28,22592.8682981
1988-10-27,22772.5438593
1988-10-26,22953.9591409
1988-10-25,23137.384986
1988-10-24,23322.1598404
1988-10-21,23505.3806473
1988-10-20,23687.9575662
1988-10-19,23872.6919063
1988-10-18,24060.9297446
1988-10-17,24249.5256635
1988-10-14,24444.1207934
1988-10-13,24640.2414868
1988-10-12,24834.3453155
1988-10-11,25033.7777
1988-10-10,25234.3247577
1988-10-07,25436.3918225
1988-10-06,25640.628025
1988-10-05,25845.8242623
1988-10-04,26046.7080621
1988-10-03,26246.6988472
1988-09-30,26456.702797
1988-09-29,26668.7399432
1988-09-28,26878.1980813
1988-09-27,27087.3107167
1988-09-26,27288.8289266
1988-09-23,27491.4872392
1988-09-22,27692.6551955
1988-09-21,27901.1258583
1988-09-20,28089.2575976
1988-09-19,28263.7780103
1988-09-16,28447.3518114
1988-09-15,28634.7655165
1988-09-14,28817.9751177
1988-09-13,28990.3061723
1988-09-12,29145.5627197
1988-09-09,29290.5536341
1988-09-08,29437.6629536
1988-09-07,29610.2381081
1988-09-06,29799.3353793
1988-09-05,29984.6151967
1988-09-02,30144.4110541
1988-09-01,30275.0975628
1988-08-31,30445.0954068
1988-08-30,30617.1363519
1988-08-26,30811.9842839
1988-08-25,31019.2024546
1988-08-24,31260.0967606
1988-08-23,31502.0986791
1988-08-22,31752.1100092
1988-08-19,32006.7021944
1988-08-18,32261.1859841
1988-08-17,32516.7177198
1988-08-16,32772.0543092
1988-08-15,33025.0160208
1988-08-12,33289.5933371
1988-08-11,33554.5008849
1988-08-10,33822.6636786
1988-08-09,34093.5590448
1988-08-08,34363.0070426
1988-08-05,34634.5864871
1988-08-04,34910.3385379
1988-08-03,35189.4014738
1988-08-02,35471.9571468
1988-08-01,35756.048172
1988-07-29,36043.226231
1988-07-28,36331.7855853
1988-07-27,36622.5569087
1988-07-26,36914.989741
1988-07-25,37209.9297284
1988-07-22,37508.3254177
1988-07-21,37808.4460683
1988-07-20,38110.3476356
1988-07-19,38415.9944802
1988-07-18,38724.4797268
1988-07-15,39034.8431672
1988-07-14,39347.3924694
1988-07-13,39660.4689303
1988-07-12,39978.690615
1988-07-11,40294.7967166
1988-07-08,40613.1967111
1988-07-07,40939.2846766
1988-07-06,41265.3497081
1988-07-05,41596.7065792
1988-07-04,41930.7211675
1988-07-01,42267.142048
1988-06-30,42606.3228232
1988-06-29,42948.4271523
1988-06-28,43293.139766
1988-06-27,43640.0969121
1988-06-24,43987.3706269
1988-06-23,44334.4147383
1988-06-22,44683.961551
1988-06-21,45042.1533956
1988-06-20,45403.5755328
1988-06-17,45768.259795
1988-06-16,46134.8562643
1988-06-15,46502.5726352
1988-06-14,46874.07054
1988-06-13,47249.4794834
1988-06-10,47628.9899562
1988-06-09,48010.8980045
1988-06-08,48392.4601378
1988-06-07,48773.5604
1988-06-06,49162.5979684
1988-06-03,49549.1753722
1988-06-02,49933.4065302
1988-06-01,50317.2221419
1988-05-31,50684.0239579
1988-05-27,51052.3863165
1988-05-26,51424.8754921
1988-05-25,51802.5980267
1988-05-24,52177.1677554
1988-05-23,52524.9200633
1988-05-20,52887.3600492
1988-05-19,53237.5189691
1988-05-18,53613.6780052
1988-05-17,54006.0851522
1988-05-16,54385.5433718
1988-05-13,54773.9332627
1988-05-12,55151.8820462
1988-05-11,55507.6761638
1988-05-10,55915.347445
1988-05-09,56328.2225576
1988-05-06,56750.313996
1988-05-05,57162.5697917
1988-05-04,57583.4650578
1988-05-03,58019.9280068
1988-04-29,58454.6239564
1988-04-28,58894.509408
1988-04-27,59339.6872739
1988-04-26,59782.0341782
1988-04-25,60198.2491739
1988-04-22,60607.7419168
1988-04-21,61047.7780895
1988-04-20,61484.0292617
1988-04-19,61937.9257447
1988-04-18,62381.0394676
1988-04-15,62813.787823
1988-04-14,63261.2521884
1988-04-13,63738.9173656
1988-04-12,64214.5893137
1988-04-11,64698.9812051
1988-04-08,65147.5863672
1988-04-07,65567.0824478
1988-04-06,65956.4977942
1988-04-05,66330.5920021
1988-03-31,66716.1194509
1988-03-30,67132.5021486
1988-03-29,67566.0790254
1988-03-28,67963.7915946
1988-03-25,68405.5547961
1988-03-24,68874.9061867
1988-03-23,69407.4221486
1988-03-22,69946.4494504
1988-03-21,70493.704104
1988-03-18,71053.4362869
1988-03-17,71598.7262806
1988-03-16,72145.7351828
1988-03-15,72708.7444642
1988-03-14,73257.5326074
1988-03-11,73801.1123855
1988-03-10,74372.0671968
1988-03-09,74927.7936625
1988-03-08,75486.958877
1988-03-07,76053.6506272
1988-03-04,76640.7756134
1988-03-03,77209.7486731
1988-03-02,77776.6469686
1988-03-01,78305.7545735
1988-02-29,78812.8399897
1988-02-26,79317.3648065
1988-02-25,79854.6351254
1988-02-24,80349.9732482
1988-02-23,80842.0519276
1988-02-22,81310.546292
1988-02-19,81734.7982345
1988-02-18,82175.801119
1988-02-17,82647.7800236
1988-02-16,83085.3093614
1988-02-15,83535.1340329
1988-02-12,83970.8739728
1988-02-11,84394.4436174
1988-02-10,84783.7265495
1988-02-09,85135.4765799
1988-02-08,85441.453517
1988-02-05,85881.7899635
1988-02-04,86397.9044483
1988-02-03,86913.9196691
1988-02-02,87450.3538826
1988-02-01,87994.2278578
1988-01-29,88570.2132622
1988-01-28,89133.9541643
1988-01-27,89655.5991681
1988-01-26,90183.5958056
1988-01-25,90699.6469076
1988-01-22,91238.7357721
1988-01-21,91715.1053935
1988-01-20,92207.2431006
1988-01-19,92740.7956738
1988-01-18,93329.0036025
1988-01-15,93911.7960203
1988-01-14,94379.4102736
1988-01-13,94814.5008208
1988-01-12,95266.5871702
1988-01-11,95781.0002906
1988-01-08,96332.151168
1988-01-07,96919.7815011
1988-01-06,97508.8812766
1988-01-05,98105.8734518
1988-01-04,98585.5559009
1987-12-31,98942.9403448
1987-12-30,99456.892706
1987-12-29,99873.3111473
1987-12-24,100473.293666
1987-12-23,101020.64358
1987-12-22,101493.061942
1987-12-21,101973.13291
1987-12-18,102331.959965
1987-12-17,102643.094675
1987-12-16,102878.784738
1987-12-15,103016.168793
1987-12-14,103057.889773
1987-12-11,103082.159658
1987-12-10,102920.096691
1987-12-09,102850.494205
1987-12-08,102682.819375
1987-12-07,102342.967968
1987-12-04,101882.653059
1987-12-03,101434.22676
1987-12-02,100974.054599
1987-12-01,100411.7484
1987-11-30,99832.2089152
1987-11-27,99669.8886993
1987-11-26,99541.5031563
1987-11-25,99415.883477
1987-11-24,99407.7291449
1987-11-23,99216.0189627
1987-11-20,98862.7104386
1987-11-19,98522.9567438
1987-11-18,98308.1178721
1987-11-17,98054.4203394
1987-11-16,97921.6416647
1987-11-13,97737.2544507
1987-11-12,97668.2872232
1987-11-11,97216.0035398
1987-11-10,96283.3349077
1987-11-09,95252.3984378
1987-11-06,94589.0024532
1987-11-05,94018.5030816
1987-11-04,93210.335318
1987-11-03,92683.1679638
1987-11-02,92545.5212713
1987-10-30,92528.1679282
1987-10-29,92120.3014289
1987-10-28,91540.2148674
1987-10-27,91214.8427236
1987-10-26,90752.8536132
1987-10-23,90866.5456019
1987-10-22,91131.1152556
1987-10-21,91724.9865723
1987-10-20,91851.9963775
1987-10-19,92584.7348274
1987-10-16,93247.1311851
1987-10-15,93581.5214599
1987-10-14,93830.4328483
1987-10-13,93955.6631078
1987-10-12,94124.0666732
1987-10-09,94154.4882473
1987-10-08,94128.6347287
1987-10-07,94167.9175621
1987-10-06,94156.4231115
1987-10-05,94037.8921973
1987-10-02,93924.6525601
1987-10-01,93841.0079899
1987-09-30,93783.8050599
1987-09-29,93701.0905509
1987-09-28,93605.8071689
1987-09-25,93625.5275315
1987-09-24,93770.5426377
1987-09-23,93721.0493159
1987-09-22,93737.7053261
1987-09-21,93753.9449037
1987-09-18,93786.3458674
1987-09-17,93919.1282193
1987-09-16,94150.0543548
1987-09-15,94424.8093586
1987-09-14,94676.2631344
1987-09-11,94964.1131375
1987-09-10,95277.8064594
1987-09-09,95602.4639421
1987-09-08,95818.1260501
1987-09-07,95989.6430889
1987-09-04,96190.5947341
1987-09-03,96413.159395
1987-09-02,96705.2691074
1987-09-01,96894.3176173
1987-08-28,97173.0467796
1987-08-27,97461.7097242
1987-08-26,97729.2911714
1987-08-25,97996.4836227
1987-08-24,98348.8527766
1987-08-21,98767.2946235
1987-08-20,99251.9598833
1987-08-19,99694.607326
1987-08-18,100035.769506
1987-08-17,100226.492982
1987-08-14,100236.995534
1987-08-13,100261.748173
1987-08-12,100294.334521
1987-08-11,100367.959074
1987-08-10,100584.969707
1987-08-07,100862.86588
1987-08-06,100976.258013
1987-08-05,100785.071769
1987-08-04,100630.787094
1987-08-03,100304.144479
1987-07-31,99787.5839606
1987-07-30,99181.2170376
1987-07-29,98459.8680924
1987-07-28,97868.4815969
1987-07-27,97420.59272
1987-07-24,96864.649636
1987-07-23,96326.9319103
1987-07-22,95735.1143455
1987-07-21,94789.6479523
1987-07-20,93731.1642956
1987-07-17,92410.8729284
1987-07-16,90922.8692209
1987-07-15,89594.4188417
1987-07-14,88349.8278299
1987-07-13,87193.7478003
1987-07-10,86035.0855346
1987-07-09,84921.7611012
1987-07-08,83877.8571464
1987-07-07,82732.8221276
1987-07-06,81651.8746942
1987-07-03,80711.2951611
1987-07-02,79953.1318221
1987-07-01,79348.5005217
1987-06-30,78625.2668233
1987-06-29,77839.1242056
1987-06-26,77010.0537483
1987-06-25,76247.1806276
1987-06-24,75408.8009824
1987-06-23,74667.1635895
1987-06-22,74032.7302612
1987-06-19,73232.6287768
1987-06-18,72213.2752312
1987-06-17,70955.1364346
1987-06-16,69745.2048036
1987-06-15,68507.5895834
1987-06-12,67368.1433786
1987-06-11,66480.074383
1987-06-10,65514.6224135
1987-06-09,64452.3762044
1987-06-08,63612.0601975
1987-06-05,62741.0773969
1987-06-04,61937.2697348
1987-06-03,60962.6106988
1987-06-02,60064.7563362
1987-06-01,59078.3617454
1987-05-29,58231.0773227
1987-05-28,57640.652945
1987-05-27,57096.6213897
1987-05-26,56486.9901423
1987-05-22,55771.5286218
1987-05-21,55114.0506855
1987-05-20,54307.1689747
1987-05-19,53200.932202
1987-05-18,52215.710142
1987-05-15,51216.1739114
1987-05-14,50251.5055448
1987-05-13,49366.8008046
1987-05-12,48582.3159847
1987-05-11,47644.03291
1987-05-08,46910.0332199
1987-05-07,46428.6476722
1987-05-06,45883.0646884
1987-05-05,45432.6742221
1987-05-01,44947.6421679
1987-04-30,44537.9405381
1987-04-29,44171.5330403
1987-04-28,43869.151425
1987-04-27,43709.2092358
1987-04-24,43476.9191203
1987-04-23,43370.0229322
1987-04-22,43302.6274974
1987-04-21,43283.5871006
1987-04-16,43226.0555811
1987-04-15,43254.8885019
1987-04-14,43320.5967705
1987-04-13,43356.6723628
1987-04-10,43321.8279487
1987-04-09,43180.3240179
1987-04-08,42973.9024685
1987-04-07,42711.0172128
1987-04-06,42425.387226
1987-04-03,42236.3920967
1987-04-02,41934.7698122
1987-04-01,41685.5294591
1987-03-31,41314.3109089
1987-03-30,40904.3210556
1987-03-27,40232.4663211
1987-03-26,39600.9027511
1987-03-25,38921.0962806
