Date,ATR_14,ATR_25,ATR_50,ATR_100,ATR_250,ATR_500
15/11/1990,26.62142857,29.34,39.912,37.002,32.9784,29.761
14/11/1990,27.3,30.62,39.784,37.136,32.9596,29.731
13/11/1990,27.76428571,35.912,40.012,37.336,32.9836,29.7304
12/11/1990,29.52857143,41.9,40.102,37.328,32.9896,29.736
09/11/1990,30.49285714,45.636,40.22,37.317,32.9968,29.7452
08/11/1990,30.10714286,45.124,40.404,37.197,32.9488,29.7134
07/11/1990,30.72142857,46.024,40.474,37.3,32.9892,29.736
06/11/1990,32.17142857,46.84,40.8,37.421,32.942,29.7404
05/11/1990,32.39285714,47.556,40.726,37.414,32.9548,29.7144
02/11/1990,32.64285714,48.316,41.336,37.485,32.9348,29.6836
01/11/1990,31.83571429,48.244,41.8,37.527,32.8968,29.647
31/10/1990,32.47142857,47.904,42.652,37.591,32.9008,29.64
30/10/1990,34.45,47.492,42.956,37.638,32.8388,29.626
29/10/1990,43.87142857,48.192,43.812,37.698,32.9264,29.6166
26/10/1990,52.55,48.312,43.33,37.636,32.9056,29.5512
25/10/1990,57.97857143,49.284,42.942,37.693,32.8924,29.5154
24/10/1990,57.81428571,49.72,43.014,37.819,33.112,29.4902
23/10/1990,57.37857143,49.572,42.746,37.851,33.0728,29.4324
22/10/1990,58.90714286,49.452,42.536,37.93,33.09,29.3974
19/10/1990,60.9,50.376,42.498,37.876,33.1744,29.3788
18/10/1990,62.14285714,51.08,42.742,38.52,33.1476,29.354
17/10/1990,60.71428571,50.02,42.434,38.371,33.0104,29.269
16/10/1990,58.95,48.904,43.412,38.249,33.0628,29.2298
15/10/1990,58.53571429,49.564,44.178,38.579,33.16,29.2038
12/10/1990,59.43571429,50.092,44.594,38.831,33.4928,29.181
11/10/1990,60.5,50.484,44.248,38.984,33.8212,29.1284
10/10/1990,60.62857143,48.948,43.444,38.805,33.6552,29.0332
09/10/1990,52.42142857,44.112,40.92,37.838,33.1552,28.7998
08/10/1990,43.22857143,38.304,38.35,36.869,32.6644,28.5104
05/10/1990,37.30714286,34.804,36.904,36.001,32.4072,28.3218
04/10/1990,39.48571429,35.684,36.862,35.906,32.4452,28.3324
03/10/1990,39.75,34.924,37.03,36.125,32.4436,28.2772
02/10/1990,37.85,34.76,37.062,35.87,32.4328,28.1954
01/10/1990,34.8,33.896,36.198,35.529,32.2816,28.113
28/09/1990,34.87142857,34.356,36.138,35.42,32.3064,28.0698
27/09/1990,35.13571429,35.356,36.068,35.455,32.2476,28.0814
26/09/1990,37.07857143,37.4,36.254,35.602,32.2732,28.0846
25/09/1990,37.05,38.42,36.7,35.56,32.3704,28.1022
24/09/1990,36.58571429,39.432,36.342,35.47,32.3784,28.0436
21/09/1990,34.67857143,38.348,36.268,35.309,32.324,27.9774
20/09/1990,32.12142857,36.6,35.836,35.087,32.178,27.9184
19/09/1990,32.75,36.308,35.502,35.132,32.0888,27.903
18/09/1990,31.22142857,35.92,35,35.078,31.9932,27.8442
17/09/1990,32.67142857,35.62,34.78,35.056,31.9556,27.8082
14/09/1990,31.47142857,34.62,34.448,34.788,31.8596,27.7226
13/09/1990,32.27857143,34.404,34.144,34.7,31.7812,27.7144
12/09/1990,34.52857143,34.848,33.93,34.522,31.8204,27.6884
11/09/1990,38.40714286,37.92,34.11,34.773,31.854,27.6806
10/09/1990,38.63571429,38.792,33.998,34.556,31.7572,27.6268
07/09/1990,40.4,39.096,34.05,34.317,31.7248,27.5936
06/09/1990,38.82857143,38.012,34.092,33.999,31.6872,27.5444
05/09/1990,38.57857143,37.94,34.488,33.893,31.7168,27.535
04/09/1990,38.48571429,37.728,34.66,33.743,31.7024,27.5314
03/09/1990,38.97142857,38.396,34.554,33.669,31.7572,27.5356
31/08/1990,38.76428571,39.004,34.414,33.659,31.7284,27.5436
30/08/1990,37.58571429,38.04,33.99,33.399,31.6628,27.4956
29/08/1990,38.82142857,39.136,34.126,33.402,31.6824,27.4814
28/08/1990,38.00714286,39.364,34.042,33.212,31.5484,27.4474
24/08/1990,41.98571429,38.5,34.102,33.354,31.46,27.4128
23/08/1990,42.79285714,37.92,33.634,33.118,31.3468,27.3712
22/08/1990,41.81428571,36.78,33.254,32.721,31.1688,27.2732
21/08/1990,38.17142857,35.108,32.53,32.243,31.012,27.1936
20/08/1990,36.19285714,34.98,32.32,32.203,30.9312,27.204
17/08/1990,33.54285714,33.252,31.584,31.939,30.784,27.1886
16/08/1990,34.76428571,34.188,31.942,32.146,30.7568,27.162
15/08/1990,36.41428571,35.072,32.444,32.281,30.7688,27.1768
14/08/1990,35.84285714,34.696,32.624,32.209,30.7808,27.1494
13/08/1990,36.96428571,34.08,32.956,32.15,30.7496,27.1252
10/08/1990,39.35714286,33.94,33.324,32.209,30.7156,27.1088
09/08/1990,38.4,34.276,33.254,32.299,30.7236,27.093
08/08/1990,38.55714286,33.884,34.298,32.09,30.6448,27.0496
07/08/1990,37.97857143,33.012,34.308,31.874,30.5712,27.0348
06/08/1990,33.38571429,30.3,33.086,31.079,30.2788,26.8832
03/08/1990,31.82857143,29.204,32.98,30.851,30.1056,26.8044
02/08/1990,29.96428571,29.004,33.068,30.741,30.0344,26.7846
01/08/1990,32,30.172,33.72,30.876,30.0828,26.795
31/07/1990,33.45714286,31.036,34.166,30.891,30.0968,26.7814
30/07/1990,33.07142857,31.592,34.756,30.921,30.0964,26.7592
27/07/1990,31.26428571,30.712,35.388,30.779,30.0484,26.7088
26/07/1990,29.72142857,29.824,35.098,30.583,29.9864,26.6586
25/07/1990,30.86428571,29.94,34.95,30.661,30.036,26.6426
24/07/1990,29.44285714,29.116,35.22,30.326,29.956,26.5948
23/07/1990,26.66428571,28.72,34.678,30.252,29.7988,26.5132
20/07/1990,27.34285714,29.704,34.86,30.526,29.8232,26.5116
19/07/1990,27.22857143,29.348,34.702,30.476,29.7696,26.4634
18/07/1990,27.92857143,29.728,34.842,30.422,29.6932,26.4322
17/07/1990,29.35714286,29.952,34.95,30.467,29.6804,26.416
16/07/1990,29.15,29.66,34.42,30.463,29.632,26.3898
13/07/1990,30.57857143,29.916,34.598,30.663,29.644,26.3828
12/07/1990,28.55714286,29.696,34.35,30.57,29.5356,26.3414
11/07/1990,27.04285714,29.816,34.338,30.447,29.5092,26.2826
10/07/1990,27.35,30.552,34.762,30.397,29.5016,26.2724
09/07/1990,28.1,31.832,35.156,30.455,29.7204,26.272
06/07/1990,30.03571429,32.708,35.332,30.657,29.9456,26.263
05/07/1990,30.23571429,32.232,35.128,30.479,29.9376,26.2182
04/07/1990,30.45714286,34.712,35.256,30.543,29.9508,26.2172
03/07/1990,32.11428571,35.604,35.114,30.774,29.95,26.2152
02/07/1990,32.76428571,35.872,35.436,30.869,29.9132,26.2148
29/06/1990,32.64285714,36.756,35.114,30.599,29.8476,26.1724
28/06/1990,31.59285714,37.132,34.584,30.354,29.7636,26.134
27/06/1990,31.15,37.268,33.906,30.197,29.7792,26.0658
26/06/1990,31.27857143,37.296,33.298,30.036,29.7992,26.0174
25/06/1990,31.21428571,37.92,32.826,29.79,29.7924,25.9544
22/06/1990,33.26428571,40.064,32.784,29.927,29.8772,25.9334
21/06/1990,34.87142857,40.372,32.904,30.045,29.8964,25.955
20/06/1990,34.95714286,39.96,32.808,30.216,29.904,25.968
19/06/1990,39.43571429,41.324,32.678,30.251,29.8584,25.9862
18/06/1990,38.95714286,40.636,32.382,30.365,29.7232,25.9402
15/06/1990,38.35714286,40.016,32.606,30.505,29.6696,25.896
14/06/1990,40.45714286,40.056,32.602,30.515,29.6776,25.9148
13/06/1990,41.15,39.956,32.188,30.504,29.6044,25.8764
12/06/1990,42.42142857,39.948,31.956,30.626,29.548,25.8324
11/06/1990,42.78571429,39.18,32.086,30.686,29.4996,25.8224
08/06/1990,44.87142857,39.28,32.294,30.816,29.5124,25.8206
07/06/1990,47.07142857,39.004,32.35,30.821,29.4248,25.8154
06/06/1990,45.89285714,38.86,32.118,30.662,29.3476,25.8046
05/06/1990,44.15,38.972,31.794,30.55,29.3592,25.763
04/06/1990,45.05,38.48,31.344,30.26,29.3352,25.703
01/06/1990,44.19285714,37.956,31.094,30.091,29.304,25.682
31/05/1990,44.13571429,38.024,31.344,30.205,29.2668,25.6648
30/05/1990,40,35.8,29.882,29.608,29.0056,25.5328
29/05/1990,39.88571429,34.624,29.44,29.618,28.97,25.4956
25/05/1990,40.04285714,35,29.072,29.67,28.952,25.4692
24/05/1990,36.97142857,33.472,28.722,29.355,28.7828,25.376
23/05/1990,35.42857143,32.036,28.414,29.178,28.646,25.3362
22/05/1990,34.25,30.544,28.032,29.095,28.5192,25.2518
21/05/1990,34.07142857,29.3,27.616,28.811,28.4812,25.1868
18/05/1990,33.09285714,27.732,27.086,28.423,28.502,25.1038
17/05/1990,30.43571429,25.504,26.17,27.931,28.4016,25.0084
16/05/1990,30.55714286,25.436,26.068,27.9,28.4904,25.0042
15/05/1990,31.5,25.656,26.372,27.978,28.5828,25.007
14/05/1990,29.57142857,24.032,25.432,27.834,28.4436,24.923
11/05/1990,28.22142857,24.128,25.826,27.789,28.4044,24.9104
10/05/1990,29.4,25.196,26.192,27.874,28.4572,24.9108
09/05/1990,28.7,25.148,26.25,27.729,28.4532,24.888
08/05/1990,27.00714286,24.42,26.002,27.511,28.3608,24.8416
04/05/1990,25.62857143,23.964,25.984,27.456,28.3024,24.8216
03/05/1990,25.14285714,24.992,26.506,27.609,28.2828,24.8376
02/05/1990,24.25,25.308,26.728,27.872,28.2308,24.8602
01/05/1990,22.96428571,25.696,26.79,27.837,28.1628,24.8164
30/04/1990,21.92142857,25.376,26.556,27.784,28.1176,24.7646
27/04/1990,20.37142857,24.616,26.032,27.987,28.0096,24.711
26/04/1990,19.25,24.208,25.754,27.965,28.0008,24.6824
25/04/1990,19.5,24.232,25.982,27.968,27.9944,24.6612
24/04/1990,21.22857143,24.664,25.83,28.007,28.0676,24.6332
23/04/1990,20.97857143,23.964,25.83,27.821,28.0632,24.5988
20/04/1990,21.66428571,24.256,26.434,28.021,28.0868,24.6106
19/04/1990,20.33571429,23.144,26.302,27.966,27.9752,24.5736
18/04/1990,21.82857143,23.972,26.084,27.981,28.0244,24.5974
17/04/1990,23.41428571,24.792,26.124,28.214,28.1352,24.5912
12/04/1990,25.59285714,25.52,26.488,28.491,28.2108,24.6068
11/04/1990,27.06428571,25.932,26.774,28.614,28.27,24.618
10/04/1990,27.52857143,26.44,26.754,28.71,28.32,24.6148
09/04/1990,28.12142857,26.836,27.07,28.754,28.382,24.612
06/04/1990,28.40714286,26.7,27.186,28.723,28.3496,24.617
05/04/1990,29.72857143,27.088,27.624,28.771,28.3908,24.6784
04/04/1990,29.45,26.832,27.824,28.834,28.422,24.7356
03/04/1990,28.45,27.524,28.348,28.743,28.4092,24.6968
02/04/1990,25.73571429,27.188,28.404,28.67,28.3048,24.6354
30/03/1990,26.6,27.352,28.428,28.551,28.294,24.6834
29/03/1990,27.67142857,27.584,28.82,28.621,28.2816,24.6948
28/03/1990,28.40714286,28.004,29.296,28.683,28.238,24.6858
27/03/1990,26.82142857,28.02,29.286,28.416,28.172,24.6436
26/03/1990,26.27142857,28.148,29.338,28.471,28.1444,24.6002
23/03/1990,25,27.884,29.292,28.453,28.0692,24.5804
22/03/1990,24.28571429,27.736,29.206,28.479,28.0228,24.5614
21/03/1990,24.78571429,27.448,29.306,29.064,28.096,24.5746
20/03/1990,23.93571429,27.3,29.176,29.159,28.102,24.5944
19/03/1990,25.37857143,27.732,29.088,29.248,28.1012,24.662
16/03/1990,25.73571429,26.996,29.066,29.388,28.042,24.6928
15/03/1990,27.02857143,27.696,29.334,29.408,28.1912,24.6858
14/03/1990,27.60714286,28.612,29.796,29.435,28.3684,24.6908
13/03/1990,29.01428571,29.46,30.268,29.872,28.4116,24.6972
12/03/1990,29.05714286,28.196,29.988,29.96,28.312,24.7046
09/03/1990,29.40714286,27.456,29.942,30.694,28.3532,24.6734
08/03/1990,29.81428571,27.456,30.158,31.553,28.3244,24.6554
07/03/1990,30.28571429,27.616,30.006,31.525,28.3144,24.6768
06/03/1990,29.32857143,27.068,29.76,31.507,28.2736,24.653
05/03/1990,28.95,27.304,29.692,31.707,28.238,24.6582
02/03/1990,30.25,27.672,29.732,31.983,28.2344,24.6748
01/03/1990,29.56428571,28.16,29.584,32.021,28.2096,24.6422
28/02/1990,30.99285714,28.816,30.236,32.268,28.3284,24.6556
27/02/1990,30.39285714,29.172,29.752,32.299,28.2444,24.6196
26/02/1990,29.79285714,29.62,29.556,32.079,28.1764,24.604
23/02/1990,28.10714286,29.504,29.208,32.221,28.1228,24.5994
22/02/1990,27.44285714,30.056,29.02,32.163,28.1692,24.61
21/02/1990,27.42857143,30.588,28.928,32.089,28.094,24.594
20/02/1990,26.1,30.552,28.712,32.113,28.0896,24.5374
19/02/1990,24.34285714,30.528,29.016,32.112,28.1108,24.4968
16/02/1990,23.96428571,30.7,28.884,32.106,28.034,24.478
15/02/1990,24.17142857,30.676,29.012,32.08,28.1196,24.452
14/02/1990,26.05714286,31.164,29.942,32.074,28.162,24.4772
13/02/1990,26.64285714,31.052,30.176,32.028,28.1684,24.4862
12/02/1990,27.95,30.444,29.954,31.842,28.0808,24.452
09/02/1990,30.42142857,31.136,30.184,31.946,28.1128,24.4456
08/02/1990,30.25714286,30.972,29.812,31.838,28.0892,24.4094
07/02/1990,30.18571429,30.98,29.608,31.812,28.1008,24.3518
06/02/1990,31.02857143,31.076,29.63,31.711,28.0784,24.31
05/02/1990,33.26428571,31.78,29.878,31.795,28.2656,24.307
02/02/1990,34.89285714,32.428,30.304,31.933,28.3392,24.3302
01/02/1990,35.60714286,32.86,30.494,31.975,28.346,24.3062
31/01/1990,35.75,32.396,30.454,32.012,28.3828,24.3006
30/01/1990,36.64285714,32.452,30.666,32.136,28.3636,24.4188
29/01/1990,35.64285714,32.08,30.438,32.189,28.3172,24.4258
26/01/1990,35.2,31.792,30.26,32.069,28.3524,24.3928
25/01/1990,34.87857143,31.008,29.918,31.946,28.5052,24.3518
24/01/1990,34.84285714,31.656,29.844,31.892,28.6604,24.361
23/01/1990,33.62142857,30.332,29.138,31.485,28.5304,24.3186
22/01/1990,32.39285714,29.492,28.936,31.094,28.442,24.2692
19/01/1990,32.17142857,28.912,28.674,31.035,28.418,24.2616
18/01/1990,31.67857143,27.984,28.422,30.791,28.3544,24.2042
17/01/1990,31.48571429,27.268,28.07,30.639,28.2328,24.1354
16/01/1990,29.39285714,26.872,27.546,30.482,28.2284,24.0858
15/01/1990,27.77857143,27.504,27.604,30.352,28.1824,24.088
12/01/1990,26.42857143,27.068,27.614,30.1,28.0564,24.049
11/01/1990,26.16428571,27.348,27.752,30.038,28.0316,24.0532
10/01/1990,25.77857143,28.72,28.822,30.09,28.0408,24.0794
09/01/1990,27.72142857,29.3,29.142,30.136,28.0536,24.1576
08/01/1990,27.75,29.464,29.408,30.036,27.9884,24.234
05/01/1990,27.48571429,29.232,29.71,29.977,27.8868,24.212
04/01/1990,26.57857143,28.652,29.482,29.855,27.9112,24.2284
03/01/1990,24.83571429,28.236,29.074,29.656,27.8136,24.2124
02/01/1990,24.22857143,28.184,29.476,29.484,27.7304,24.2194
29/12/1989,24.5,27.976,29.932,29.419,27.6668,24.2248
28/12/1989,26.1,28.18,31.446,29.374,27.608,24.2108
27/12/1989,25.26428571,28.128,32.948,29.252,27.4884,24.1748
22/12/1989,26.73571429,28.512,33.044,29.348,27.5612,24.2828
21/12/1989,29.97857143,28.88,33.254,29.44,27.584,24.3256
20/12/1989,30.67857143,28.796,33.722,29.496,27.5204,24.3766
19/12/1989,31.04285714,28.728,34.234,29.517,27.47,24.431
18/12/1989,31.70714286,28.828,34.458,29.637,27.4264,24.5154
15/12/1989,29.47857143,28.032,34.3,29.446,27.286,24.5084
14/12/1989,29.87857143,27.944,34.846,29.369,27.2312,24.5146
13/12/1989,30.05714286,28.38,34.602,29.254,27.204,24.4854
12/12/1989,30.5,28.436,35.234,29.344,27.2296,24.5926
11/12/1989,32.02857143,28.86,35.306,29.301,27.2332,24.636
08/12/1989,33.02142857,28.872,35.25,29.27,27.1852,24.657
07/12/1989,32.32142857,28.22,35.514,29.261,27.1184,24.6542
06/12/1989,30.23571429,27.704,35.208,28.939,27.0028,24.6068
05/12/1989,29.51428571,28.16,35.328,28.827,26.9448,24.6046
04/12/1989,28.62857143,28.156,35.148,28.82,26.8576,24.6742
01/12/1989,25.97142857,28.924,34.206,28.386,26.6916,24.6998
30/11/1989,25.45714286,28.984,33.88,28.758,26.624,24.674
29/11/1989,25.03571429,29.352,33.73,29.23,26.6032,24.6968
28/11/1989,25.96428571,30.188,33.708,29.273,26.5772,24.6878
27/11/1989,26.19285714,30.312,33.864,29.428,26.5596,24.7366
24/11/1989,25.95,29.912,34.016,29.297,26.496,24.732
23/11/1989,25.45714286,30.768,33.792,29.099,26.5808,24.7042
22/11/1989,24.93571429,31.888,33.712,29.081,26.7112,24.7174
21/11/1989,25.25,34.712,33.562,28.903,26.61,24.801
20/11/1989,25.32142857,37.768,33.456,29.004,26.5436,24.7532
17/11/1989,26.1,37.576,33.57,29.235,26.5024,24.744
16/11/1989,30.05714286,37.628,33.606,29.358,26.4772,24.758
15/11/1989,31.01428571,38.648,33.94,29.547,26.4824,24.8434
14/11/1989,32.15714286,39.74,33.878,29.566,26.4936,24.9088
13/11/1989,34.13571429,40.088,33.974,29.585,26.478,24.9192
10/11/1989,33.55,40.568,33.94,29.473,26.4828,24.9772
09/11/1989,33.39285714,41.748,33.832,29.374,26.5388,24.999
08/11/1989,34.32142857,40.824,33.252,29.201,26.474,25.0642
07/11/1989,36.66428571,42.032,33.396,29.342,26.4324,25.1314
06/11/1989,42.47857143,41.752,33.16,29.296,26.3972,25.1732
03/11/1989,48.90714286,41.628,33.208,29.209,26.3792,25.3296
02/11/1989,49.02857143,42.808,33.418,29.29,26.4132,25.5502
01/11/1989,47.95714286,42.712,33.1,29.163,26.3068,25.588
31/10/1989,48.24285714,42.496,32.586,28.934,26.1968,25.669
30/10/1989,49.31428571,42.14,32.324,28.831,26.1384,25.692
27/10/1989,45.90714286,39.488,31.358,28.437,25.8684,25.6814
26/10/1989,46.14285714,38.776,31.13,28.507,25.792,25.8726
25/10/1989,47.17142857,38.108,30.664,28.465,25.7048,25.9758
24/10/1989,44.95714286,37.228,30.244,28.107,25.5832,25.976
23/10/1989,47.12142857,37.416,30.228,28.165,25.5604,26.1206
20/10/1989,47.09285714,38.12,30.238,28.27,25.5276,26.253
19/10/1989,44.85,36.816,29.492,27.972,25.3968,26.311
18/10/1989,44.43571429,35.536,28.906,27.636,25.2476,26.3428
17/10/1989,39.53571429,32.412,27.302,26.714,24.8692,26.4058
16/10/1989,33.76428571,29.144,25.556,25.729,24.4356,26.5016
13/10/1989,34.25,29.564,25.652,25.87,24.4112,26.8918
12/10/1989,33.37857143,29.584,25.626,26.205,24.4444,27.2338
11/10/1989,31.24285714,29.232,25.27,26.212,24.3564,27.8706
10/10/1989,29.24285714,28.016,24.8,26.209,24.2364,28.109
09/10/1989,29.02857143,27.86,24.816,26.25,24.2196,28.31
06/10/1989,27.92142857,27.312,24.592,26.125,24.1108,28.3382
05/10/1989,26.91428571,25.916,23.892,25.799,23.958,28.3002
04/10/1989,27.16428571,25.68,23.906,25.968,23.9444,28.2894
03/10/1989,25.06428571,24.76,23.454,25.787,23.8332,28.2612
02/10/1989,25.8,24.568,23.296,25.738,23.9152,28.2692
29/09/1989,26.61428571,24.788,23.29,25.675,23.896,28.2794
28/09/1989,25.37857143,24.028,23.008,25.341,23.834,28.2516
27/09/1989,24.51428571,23.488,22.67,25.101,23.7088,28.2414
26/09/1989,24.55714286,22.676,22.326,24.906,23.6308,28.1972
25/09/1989,24.09285714,22.508,22.492,24.936,23.6588,28.1724
22/09/1989,25.14285714,23.228,22.566,24.934,23.7172,28.1736
21/09/1989,25.67142857,23.484,23.636,25.097,23.6952,28.1626
20/09/1989,25.4,23.22,24.73,25.153,23.6608,28.1656
19/09/1989,24.33571429,23.26,24.838,25.308,23.5856,28.2072
18/09/1989,24.52142857,23.04,24.992,25.405,23.6476,28.2438
15/09/1989,22.89285714,22.356,24.578,25.188,23.5564,28.2614
14/09/1989,23.37142857,22.168,24.406,25.076,23.5072,28.2788
13/09/1989,23.88571429,22.276,24.45,25.224,23.4964,28.275
12/09/1989,23.6,22.192,24.244,25.343,23.4624,28.2528
11/09/1989,22.21428571,21.968,24.552,25.308,23.4016,28.2526
08/09/1989,21.65,21.74,24.9,25.276,23.3532,28.2856
07/09/1989,22.02857143,21.668,25.11,25.287,23.3604,28.2714
06/09/1989,20.97857143,21.308,25.154,25.231,23.314,28.2206
05/09/1989,20.67857143,21.584,25.254,25.212,23.3588,28.2478
04/09/1989,20.81428571,21.772,25.196,25.219,23.3284,28.2316
01/09/1989,20.29285714,21.872,25.006,25.251,23.2804,28.2294
31/08/1989,20.55714286,21.868,24.916,25.364,23.3464,28.2924
30/08/1989,20.89285714,22.132,25.15,25.466,23.3656,28.3066
29/08/1989,20.62857143,22.148,25.288,25.486,23.3956,28.2912
25/08/1989,21.55714286,22.024,25.432,25.503,23.3776,28.2958
24/08/1989,21.57857143,21.792,25.21,25.308,23.3752,28.2754
23/08/1989,21.29285714,21.988,25.162,25.305,23.4768,28.281
22/08/1989,21.26428571,21.852,25.226,25.34,23.5932,28.302
21/08/1989,22.11428571,21.976,25.282,25.427,23.5672,28.2964
18/08/1989,22.44285714,22.476,25.338,25.416,23.5848,28.2972
17/08/1989,22.54285714,21.904,25.516,25.497,23.518,28.294
16/08/1989,22.79285714,23.788,25.884,25.531,23.5008,28.3122
15/08/1989,22.98571429,26.24,26.266,25.673,23.502,28.3666
14/08/1989,22.32142857,26.416,25.97,25.595,23.4624,28.4058
11/08/1989,22.92857143,26.944,26.102,25.956,23.4544,28.523
10/08/1989,22.3,26.8,26.302,26.367,23.4984,28.5912
09/08/1989,22.7,26.644,26.452,26.411,23.4876,28.6892
08/08/1989,23.37142857,26.624,26.366,26.367,23.5032,28.7446
07/08/1989,22.99285714,26.296,26.126,26.538,23.5348,28.748
04/08/1989,22.22857143,27.136,25.902,26.48,23.5072,28.7334
03/08/1989,22.96428571,28.06,26.088,26.435,23.466,28.7518
02/08/1989,22.45,28.552,26.784,26.364,23.422,28.849
01/08/1989,25.40714286,29,27.154,26.253,23.3692,28.8854
31/07/1989,28.99285714,28.924,27.618,26.203,23.3308,29.0544
28/07/1989,29.10714286,28.62,27.684,26.095,23.2492,29.1644
27/07/1989,29.35,28.14,27.658,26.257,23.2336,29.1604
26/07/1989,29.36428571,27.964,27.706,26.366,23.2276,29.2282
25/07/1989,28.95,28.168,28.03,26.409,23.2,29.2534
24/07/1989,28.62142857,28.428,28.12,26.359,23.1572,29.2806
21/07/1989,29.18571429,28.84,28.18,26.612,23.1712,29.3222
20/07/1989,31.12142857,28.628,28.06,26.501,23.1516,29.3488
19/07/1989,32.13571429,28.336,27.674,26.607,23.1476,29.3784
18/07/1989,33.22857143,28.6,27.532,26.83,23.1216,29.3766
17/07/1989,34.65714286,28.588,27.486,26.816,23.1472,29.3974
14/07/1989,33.95714286,28.2,27.38,26.973,23.056,29.4562
13/07/1989,34.53571429,29.128,27.302,27.048,23.0432,29.5358
12/07/1989,30.56428571,27.98,26.558,26.575,22.8236,29.4486
11/07/1989,26.06428571,26.292,25.576,25.995,22.5804,29.3828
10/07/1989,25.45,25.524,25.778,25.917,22.4988,29.369
07/07/1989,25.57857143,25.26,25.818,25.889,22.4836,29.3842
06/07/1989,25.94285714,25.804,25.798,26.151,22.4804,29.4526
05/07/1989,26.24285714,26.26,25.746,26.282,22.5164,29.4912
04/07/1989,26.42857143,26.108,25.998,26.644,22.4972,29.4868
03/07/1989,27.10714286,25.956,26.442,26.793,22.5044,29.499
30/06/1989,24.82142857,24.668,26.064,26.614,22.3524,29.435
29/06/1989,23.21428571,24.116,25.652,26.495,22.2356,29.3946
28/06/1989,23.47857143,25.016,25.464,26.218,22.1164,29.3796
27/06/1989,23.58571429,25.308,25.308,26.027,21.9896,29.3806
26/06/1989,24.29285714,26.312,25.17,26.185,22.0136,29.4428
23/06/1989,23.57857143,26.748,25.242,26.719,22.032,29.4582
22/06/1989,24.20714286,27.176,25.496,27.256,22.114,29.4804
21/06/1989,25.50714286,27.448,25.812,27.383,22.1572,29.4898
20/06/1989,25.54285714,27.892,25.782,27.436,22.1224,29.4638
19/06/1989,24.47857143,27.812,25.684,27.366,22.152,29.4556
16/06/1989,24.03571429,27.52,25.574,27.379,22.1484,29.4522
15/06/1989,24.05,27.492,25.406,27.338,22.1168,29.515
14/06/1989,24.6,27.012,25.448,27.508,22.1452,29.5352
13/06/1989,26.82857143,26.464,25.454,27.491,22.1288,29.56
12/06/1989,28.8,26.384,25.572,27.4,22.206,29.6288
09/06/1989,30.58571429,26.56,25.494,27.372,22.2616,29.6742
08/06/1989,30.28571429,25.476,25.478,27.254,22.1668,29.6718
07/06/1989,29.12857143,25.136,25.178,27.056,22.0708,29.6452
06/06/1989,28.12857143,24.86,25.08,26.802,22.06,29.6842
05/06/1989,29.67857143,26.032,25.22,26.755,22.0628,29.7362
02/06/1989,30.13571429,26.376,25.81,26.872,22.06,29.7548
01/06/1989,29.00714286,25.792,26.432,26.727,22.0212,29.734
31/05/1989,28.44285714,25.232,26.37,26.616,21.9864,29.785
30/05/1989,28.04285714,25.888,26.368,26.565,21.9692,29.7856
26/05/1989,28.01428571,26.928,26.95,26.583,22.0264,29.8114
25/05/1989,27.88571429,27.46,27.058,26.518,21.9844,29.849
24/05/1989,27.57857143,27.188,26.782,26.511,21.8924,29.86
23/05/1989,24.3,25.912,25.944,26.128,21.7056,29.8124
22/05/1989,23.27857143,25.308,25.352,25.728,21.6152,29.8216
19/05/1989,21.7,24.028,24.788,25.349,21.518,29.8432
18/05/1989,22.3,23.736,24.506,25.087,21.4312,29.8096
17/05/1989,22.77857143,23.816,24.856,24.94,21.4024,29.8086
16/05/1989,22.55,24.176,25.026,24.856,21.4164,29.8266
15/05/1989,20.79285714,23.672,24.788,24.741,21.3644,29.7828
12/05/1989,21.04285714,23.556,24.598,24.67,21.3228,29.801
11/05/1989,22.97857143,23.628,25.044,24.692,21.3224,29.8612
10/05/1989,23.99285714,23.32,24.942,24.663,21.3408,29.9082
09/05/1989,24.91428571,23.884,25.54,24.698,21.3924,29.933
08/05/1989,25.84285714,24.444,26.128,24.802,21.4896,29.9596
05/05/1989,26.87857143,24.76,26.146,24.792,21.47,29.971
04/05/1989,26.06428571,24.428,26.566,24.634,21.4116,29.982
03/05/1989,27.17857143,25.48,26.794,24.692,21.4124,30.0388
02/05/1989,26.77142857,25.22,26.592,24.523,21.364,30.1048
28/04/1989,26.90714286,25.3,26.414,24.49,21.328,30.1548
27/04/1989,25.46428571,24.408,26.056,24.281,21.1988,30.1188
26/04/1989,25.1,25.244,25.96,24.062,21.1344,30.1126
25/04/1989,25.14285714,27.072,26.504,24.044,21.1344,30.1154
24/04/1989,25.02857143,27.508,26.818,24.48,21.172,30.1588
21/04/1989,24.46428571,26.848,27.29,24.698,21.1704,30.1388
20/04/1989,23.57857143,26.972,27.144,24.401,21.0472,30.1422
19/04/1989,23.06428571,26.656,27.164,24.323,21.0028,30.1636
18/04/1989,22.65,26.376,27.338,24.195,20.966,30.1626
17/04/1989,23.52857143,25.976,26.972,24.103,20.9096,30.2168
14/04/1989,23.12142857,25.396,26.746,24.005,20.842,30.1958
13/04/1989,23.97142857,25.548,27.2,24.083,20.8844,30.2156
12/04/1989,23.5,25.276,28.196,23.989,20.966,30.2
11/04/1989,25.32857143,25.896,29.016,23.986,21.0492,30.202
