Date,EWSTDEV_14,EWSTDEV_25,EWSTDEV_50,EWSTDEV_100,EWSTDEV_250,EWSTDEV_500
1988-12-29,15.5209452758,25.0651544835,33.7192399252,45.1001389004,129.112387735,223.968202843
1988-12-28,15.5610031292,25.9815363795,34.3844233317,45.4947570443,129.58586701,224.411093936
1988-12-23,16.6767388403,26.9975223864,34.8595928029,45.7480574004,130.022580123,224.847065167
1988-12-22,17.8897710023,27.9077916774,35.1859930854,45.9173981289,130.442030964,225.279913025
1988-12-21,19.2080812023,28.9495322038,35.6037796086,46.1383531337,130.875309157,225.716458495
1988-12-20,20.4571757569,30.1101272632,36.126372404,46.4192687272,131.324523942,226.157039457
1988-12-19,21.9736902865,31.1647374961,36.4656467736,46.5968333269,131.751991101,226.593625641
1988-12-16,23.5454733371,32.33610409,36.8823451092,46.8182719982,132.191459797,227.033467829
1988-12-15,25.1579865362,33.1194572576,36.9178175867,46.8471861725,132.592638111,227.465594643
1988-12-14,26.351693459,33.3764975744,36.564249216,46.7041361089,132.963916305,227.891670853
1988-12-13,27.0353025154,33.149008449,35.9029052368,46.4459502402,133.318636952,228.31474321
1988-12-12,26.5982120926,32.0925367001,34.7742042484,46.0227389881,133.649723504,228.73317068
1988-12-09,25.8017606323,30.8185344179,33.5957997033,45.6299267621,133.993108726,229.155400564
1988-12-08,25.3846678342,29.8302705201,32.6650971604,45.3849926193,134.368612393,229.585880222
1988-12-07,26.3477132035,29.824894909,32.3606935524,45.4195068296,134.798966563,230.029154082
1988-12-06,26.5085694017,29.1619700646,31.7154024549,45.3471526319,135.21351601,230.469794532
1988-12-05,24.8608124488,27.2980668503,30.521759262,45.1132079169,135.60446115,230.90605996
1988-12-02,22.368879979,25.0785633168,29.3227635808,44.9299502056,136.009150058,231.346133521
1988-12-01,21.331803207,23.9623951682,28.8029682948,45.0123051877,136.464053286,231.797388341
1988-11-30,21.8224247822,23.9096378279,28.8487922151,45.2947887432,136.959119423,232.256673068
1988-11-29,21.0172867842,23.0661053378,28.5995043849,45.4979556922,137.440947832,232.714345152
1988-11-28,17.5083904033,20.9402820927,27.9582608344,45.6043512028,137.907752794,233.169917643
1988-11-25,15.3376462378,19.9596420517,27.8922702557,45.8983587184,138.411929069,233.632734271
1988-11-24,16.0819881498,20.6759047504,28.4058846857,46.3343274551,138.966463618,234.098074433
1988-11-23,16.2518879549,21.2460802444,28.8630492805,46.7505095238,139.523396699,234.563009087
1988-11-22,17.4570397034,22.0892311319,29.4410287926,47.2203192356,140.076542901,235.032379146
1988-11-21,18.2796368625,22.6062540173,29.9163502599,47.670081826,140.620259604,235.502697808
1988-11-18,19.632231629,23.5142281012,30.5197518155,48.1487909437,141.179240975,235.973728414
1988-11-17,21.082558119,24.4595088428,31.1355989418,48.6321724357,141.740551888,236.445674212
1988-11-16,21.7538354458,24.7836562586,31.5613276834,49.075753091,142.284711204,236.91838136
1988-11-15,21.4064924147,24.5851677123,31.8444044828,49.4860033252,142.821761254,237.39107
1988-11-14,18.0998520376,23.1684786522,31.8084903482,49.8170967532,143.343150926,237.86227351
1988-11-11,14.6126545652,22.2718758249,32.040338527,50.2312415556,143.884270232,238.33691763
1988-11-10,14.9131663136,22.99222243,32.683647187,50.734783113,144.457425409,238.813249249
1988-11-09,14.9087316003,23.6952574274,33.3378911465,51.2438162036,145.032511875,239.290610725
1988-11-08,16.0072112868,24.6482771466,33.9261483293,51.7010631144,145.613560048,239.764699224
1988-11-07,14.4204722012,25.0879847155,34.5646458625,52.2182322586,146.18831437,240.244604148
1988-11-04,14.7743008979,26.0736077321,35.2447682636,52.7193899636,146.773915269,240.722820304
1988-11-03,15.3629893101,27.1327001351,35.9087169659,53.2083972597,147.362189128,241.200882971
1988-11-02,16.350744888,28.2196869393,36.5036584294,53.6631606616,147.952014617,241.677602973
1988-11-01,17.1958296493,28.8401298858,36.7171448959,53.9632937402,148.534028324,242.146840186
1988-10-31,18.378422785,29.6927346631,37.0725623083,54.3266142952,149.123382764,242.620455879
1988-10-28,19.183135077,30.1976141074,37.2011810292,54.6097467536,149.709200876,243.090995457
1988-10-27,20.4249733678,30.9924391497,37.5066452545,54.9690690633,150.303322332,243.566533365
1988-10-26,21.7906918877,31.8286078905,37.8298571965,55.3421129868,150.900823232,244.043790454
1988-10-25,23.3432388793,32.7770272722,38.2162900725,55.7452712719,151.502550315,244.523569916
1988-10-24,24.974023562,33.6865292482,38.5648939896,56.140844713,152.10629602,245.00393011
1988-10-21,25.8471480664,33.8560072646,38.4775797453,56.3915153752,152.702606864,245.478225717
1988-10-20,25.7454909329,33.3506704993,38.0687235356,56.5517171426,153.294514786,245.949515781
1988-10-19,25.2704970979,32.6502237559,37.6333904701,56.7290718578,153.891099841,246.423064967
1988-10-18,24.9704558985,32.113969959,37.3585495645,56.9823956796,154.496629535,246.901524523
1988-10-17,23.150206268,30.8173346285,36.8224989353,57.1789304543,155.100940412,247.378684474
1988-10-14,23.7228048507,31.0115773101,37.044921259,57.6206121139,155.722016048,247.86815617
1988-10-13,25.093741383,31.7337613684,37.5302285075,58.1427342921,156.34546441,248.362076859
1988-10-12,26.895224598,32.9970021946,38.2679639678,58.7264654198,156.960063112,248.859296212
1988-10-11,27.748346896,33.1980569928,38.5373738358,59.1997036504,157.589037396,249.35264444
1988-10-10,27.4045915377,32.6623081398,38.5541782271,59.6150479389,158.219005678,249.84437624
1988-10-07,26.0134374489,31.65586924,38.4815998657,60.0216880499,158.851221949,250.336749283
1988-10-06,24.4902830322,30.8067980978,38.5787789167,60.4877757906,159.487678412,250.83270437
1988-10-05,24.2420706405,30.8125800392,39.0422888252,61.0505263968,160.124578849,251.33351695
1988-10-04,25.7639593589,31.8322770992,39.8110433716,61.6632264256,160.745649647,251.836406189
1988-10-03,27.5720272258,33.0121225633,40.6139074484,62.2747435461,161.361584952,252.33967777
1988-09-30,26.6982921243,32.8010578476,41.0957782668,62.8548997401,162.005838512,252.843476676
1988-09-29,23.9028298619,32.022876629,41.4919101908,63.4245999529,162.653740564,253.347700028
1988-09-28,23.0394194848,32.3891517422,42.2332929785,64.060148251,163.29123811,253.854899397
1988-09-27,22.0789862243,32.9406887039,43.0376749177,64.7038279964,163.925211097,254.362904961
1988-09-26,22.8215929728,34.1389915445,43.8954186848,65.3121594996,164.533848559,254.868819902
1988-09-23,23.3957799154,35.375390576,44.7682545556,65.9237235045,165.143667256,255.375629569
1988-09-22,24.1687853237,36.7342372324,45.6319904291,66.5181031784,165.746782367,255.882104997
1988-09-21,23.3439922707,37.8854138419,46.5527114264,67.1594709372,166.369484511,256.392200178
1988-09-20,24.9295545099,39.3894654149,47.1803023349,67.61150857,166.929440373,256.892047926
1988-09-19,26.7020846252,40.6055147555,47.4333685343,67.8935200098,167.447209192,257.383715162
1988-09-16,28.6777365652,42.0655149058,47.8661957402,68.2642613289,167.990115562,257.8816002
1988-09-15,30.7574782993,43.6311007847,48.3480891021,68.6629608454,168.542574089,258.382243231
1988-09-14,33.0382236241,45.1126301765,48.6697456944,68.99698034,169.080894944,258.880719163
1988-09-13,35.3180694388,46.2170725272,48.6038406339,69.1794338043,169.585691965,259.372734887
1988-09-12,36.8691316302,46.4527477441,47.8569561929,69.1153093455,170.039190738,259.853929947
1988-09-09,37.4341832937,45.8311867306,46.5307385672,68.8775735836,170.461614358,260.3288094
1988-09-08,37.5716398674,44.8446153328,45.0045171143,68.6294188468,170.889142705,260.806004869
1988-09-07,39.1842592275,44.9087677289,44.2191474404,68.6937907734,171.389320383,261.300868977
1988-09-06,41.6408192442,45.614754467,43.8948866663,68.9477966659,171.935713699,261.806397737
1988-09-05,43.903483797,45.9074839121,43.2647789456,69.1287545659,172.469397724,262.310157907
1988-09-02,43.8770529296,44.0950912968,41.2689309606,68.9313815982,172.928354328,262.798484871
1988-09-01,38.7309112753,38.5755464464,37.222490629,68.2619257811,173.302801193,263.268053872
1988-08-31,35.7636682966,34.8161477312,34.5691840461,68.1180180308,173.788676707,263.764580751
1988-08-30,29.9802820076,29.3142603922,31.3723043761,67.9640965525,174.279012655,264.26306413
1988-08-26,24.4002738532,24.4127388121,29.0234198254,68.1009255403,174.832690342,264.775564821
1988-08-25,16.6428887108,18.9098046858,27.0314983672,68.3803493774,175.419601578,265.295059406
1988-08-24,16.4788889331,18.5177092362,27.2014553507,69.0384922269,176.099436278,265.826164414
1988-08-23,15.501765638,17.705646569,27.2982104643,69.6966230063,176.779764296,266.3583492
1988-08-22,16.2137742252,18.0061978326,27.7604384004,70.3967954574,177.47987006,266.88999402
1988-08-19,17.4031407535,18.7303601091,28.3208940178,71.0883182285,178.189976785,267.418964257
1988-08-18,18.3444259329,19.1166531014,28.8249324593,71.8027769154,178.896964352,267.95232847
1988-08-17,18.9462504338,19.2475580714,29.2846892851,72.5234144458,179.604063002,268.487419462
1988-08-16,18.4413296168,18.7157130059,29.6145630601,73.2425521889,180.307851965,269.024468077
1988-08-15,14.4837090327,16.5370949477,29.6392579084,73.9384233143,181.002396611,269.563053511
1988-08-12,14.9270538694,16.9196317644,30.2318151385,74.6697094475,181.725993451,270.097681089
1988-08-11,13.5862524353,16.5970052506,30.7543842584,75.4199652727,182.447618278,270.636032376
1988-08-10,12.3060295342,16.5453505472,31.341864556,76.1731493536,183.175215118,271.174028947
1988-08-09,13.208876262,17.1606333188,31.8184197035,76.827610685,183.907303495,271.701606846
1988-08-08,12.7444885891,16.9653148586,31.8920479118,77.3564136134,184.632600796,272.219777
1988-08-05,11.67183615,16.5995815207,31.9248011858,77.8834738558,185.360763723,272.738914376
1988-08-04,11.1962136667,16.6369051876,32.1427122805,78.4746723232,186.09719912,273.264076115
1988-08-03,11.1236389575,16.9235323321,32.4786008187,79.1094728593,186.839521698,273.793619939
1988-08-02,11.8851331893,17.580934925,33.0221722144,79.8207581315,187.5881422,274.330347238
1988-08-01,12.0409138201,18.018297338,33.4237476014,80.4862094251,188.337830572,274.863867217
1988-07-29,12.8712592407,18.7336693946,33.9981004512,81.2173858915,189.09264447,275.403660778
1988-07-28,13.3177908727,19.3038586152,34.6844598641,82.0125580585,189.848066315,275.950190836
1988-07-27,13.5807382532,19.8470525564,35.3850893616,82.8166878276,190.606250412,276.497972041
1988-07-26,13.0630084956,20.2005992972,36.0960260952,83.6370125955,191.365737228,277.047897456
1988-07-25,12.0702116431,20.5512628216,36.8232107538,84.4631686971,192.128694428,277.598637236
1988-07-22,11.6926541454,21.1905668628,37.5566686061,85.2754926098,192.8975201,278.148043132
1988-07-21,12.431172872,21.8863976329,37.9924046654,85.9654881296,193.667711592,278.687320011
1988-07-20,12.9518151807,22.4613502165,38.3319003798,86.6306795737,194.439395384,279.225514047
1988-07-19,12.6964707698,23.2316302942,39.0826205594,87.4573411358,195.217544971,279.777987715
1988-07-18,12.8146499194,24.1347581276,39.8031982731,88.2678640003,195.999788388,280.329427258
1988-07-15,13.7629544177,25.0356776163,40.3038362061,88.9973853103,196.783656489,280.874750313
1988-07-14,14.7761440507,25.910092949,40.7446915791,89.7132048473,197.56990237,281.419828075
1988-07-13,15.3806970267,26.4205262078,40.9032441776,90.3496836271,198.354349969,281.95980737
1988-07-12,16.4985409984,27.4256953005,41.4208031598,91.1077679443,199.148523008,282.510046169
1988-07-11,16.4048611414,27.49373711,41.2780097876,91.6783061108,199.934293005,283.047237122
1988-07-08,15.7489310712,27.3442285029,41.0269061274,92.2376341751,200.722655491,283.584968474
1988-07-07,16.9170517763,28.3398733139,41.5043112409,93.0177063511,201.526856979,284.139968835
1988-07-06,17.1228516967,28.6059468284,41.4556165962,93.6592660586,202.327805813,284.685789366
1988-07-05,18.3825539893,29.5984851326,41.8878072092,94.4471469349,203.138518121,285.243222356
1988-07-04,19.6282486136,30.7727428349,42.4772321369,95.2893187806,203.952471561,285.805418072
1988-07-01,21.0060535717,31.6914098923,42.7709446104,96.0551670692,204.769018403,286.362848771
1988-06-30,22.4890727,32.6274922205,43.0481673558,96.8279440207,205.588980782,286.921690516
1988-06-29,24.133503469,33.6604211719,43.3711211431,97.6244834157,206.412711361,287.48311491
1988-06-28,25.8469617017,34.6138951533,43.5964887801,98.407238074,207.239410588,288.044473937
1988-06-27,27.4459569025,36.0059733619,44.2287010763,99.3088632968,208.068175909,288.614931878
1988-06-24,28.4530349882,36.0341196182,43.7534256142,99.943608357,208.894404977,289.167890873
1988-06-23,28.0621735836,35.0156391352,42.6882372872,100.471908257,209.716835807,289.715070294
1988-06-22,26.6208377543,33.3592533652,41.3524642817,100.982957046,210.541950197,290.262773168
1988-06-21,27.386303076,33.2102946626,40.9208787696,101.722111114,211.384130264,290.827034702
1988-06-20,29.2925653383,34.0169238965,41.0933460671,102.605842145,212.230518047,291.401548969
1988-06-17,30.9453324811,34.374683802,40.9636527843,103.444261863,213.08113758,291.97408739
1988-06-16,31.1715423545,33.4349668449,40.1153439165,104.166313262,213.932808526,292.540282638
1988-06-15,29.1707815245,30.8935545105,38.5576688742,104.795397465,214.783688621,293.101856901
1988-06-14,25.883028134,27.644333182,36.8958720068,105.455736963,215.639909745,293.666869302
1988-06-13,26.3620723434,27.1386565586,36.6574115581,106.380564929,216.501705026,294.248958572
1988-06-10,24.1250507837,24.7234626494,35.6921329489,107.218232761,217.369443004,294.826949552
1988-06-09,22.0517407918,22.5997868382,35.0384360227,108.129461908,218.239180044,295.410138711
1988-06-08,21.4251220707,21.5908531267,34.9346302281,109.13495382,219.104681613,295.99909337
1988-06-07,21.4709436562,21.1086453406,35.0908703393,110.186828042,219.965736166,296.590850247
1988-06-06,17.6657886601,18.3332345391,34.6329699863,111.181569618,220.841261446,297.180844181
1988-06-03,15.1547841005,16.7935474596,34.7006418886,112.254244868,221.707825428,297.775094311
1988-06-02,13.2710989388,15.9538315848,35.0338585004,113.365574531,222.565786637,298.371228557
1988-06-01,11.1039040842,15.3413201954,35.4759849314,114.497165627,223.419530656,298.968499002
1988-05-31,11.8518841936,15.9604106808,36.1924834633,115.635494067,224.232392325,299.562991575
1988-05-27,12.6692162481,16.609151756,36.9237185617,116.783352092,225.045757517,300.158415433
1988-05-26,13.4429094967,17.2678436366,37.6682961466,117.945720464,225.865256529,300.755532822
1988-05-25,13.9991962136,17.8951214793,38.419324074,119.124073193,226.693243962,301.354608472
1988-05-24,14.9067933793,18.6232923403,39.1953757865,120.304016763,227.511344682,301.953271422
1988-05-23,14.4886556792,18.3799826366,39.7248381218,121.402533807,228.268248599,302.542382128
1988-05-20,15.0090308231,18.7085606237,40.4216687388,122.557096624,229.054459352,303.137761396
1988-05-19,13.5123658016,18.0872572971,40.9311457374,123.667966285,229.811475218,303.728626307
1988-05-18,14.2043467299,18.6302721496,41.7224602346,124.871433399,230.621932742,304.329764334
1988-05-17,15.1895179881,19.3831007568,42.5612633486,126.11708247,231.464373634,304.93615137
1988-05-16,15.9041328337,19.9213821258,43.3761142093,127.339839834,232.276109178,305.539207219
1988-05-13,16.9647398947,20.6485775435,44.2414890519,128.591344319,233.104024079,306.145552559
1988-05-12,17.089971572,20.9254120572,45.0365388636,129.818468966,233.906868804,306.748919092
1988-05-11,12.0727985565,19.3655954872,45.5122893069,130.96565743,234.660142256,307.344093326
1988-05-10,12.9388216045,20.1563092288,46.4245789902,132.27434688,235.520286235,307.957232808
1988-05-09,13.8984698454,20.9693750072,47.3439315571,133.599120997,236.388219862,308.572100419
1988-05-06,14.7069098933,21.6745247743,48.2271833455,134.941633255,237.272245829,309.189233077
1988-05-05,15.6800574944,22.5484473081,49.2001209492,136.284377408,238.132504125,309.805235086
1988-05-04,16.8430565779,23.4556856095,50.1727911403,137.648789342,239.007596164,310.423730703
1988-05-03,17.3193586819,23.97281463,51.0219542243,139.031099223,239.911684132,311.04510031
1988-04-29,18.1841032788,24.7050139087,51.9520204887,140.428355937,240.808738227,311.66729725
1988-04-28,18.7537209815,25.325353704,52.8635919785,141.839633439,241.713112521,312.290960112
1988-04-27,18.7867472306,25.7761382587,53.7474750589,143.264319117,242.6249356,312.916037155
1988-04-26,19.2972819735,26.497618258,54.7266961757,144.703806566,243.527578736,313.541798635
1988-04-25,20.5158015518,27.4733003402,55.8189959817,146.111971071,244.373853223,314.162250683
1988-04-22,21.2201033433,28.2509126325,56.8914305292,147.508466491,245.203609231,314.78107815
1988-04-21,22.7311812849,29.3754046037,58.0195818121,148.980268354,246.09213698,315.408804659
1988-04-20,24.4164131028,30.5746703283,59.188924566,150.455875426,246.969866439,316.036325514
1988-04-19,25.7711367614,31.6289780994,60.3050219163,151.965535885,247.879798843,316.667983727
1988-04-18,27.6665508998,32.9171684246,61.5162256306,153.472793154,248.764904324,317.298303905
1988-04-15,29.5876441536,34.1867799798,62.7524119196,154.967375358,249.626276178,317.926523276
1988-04-14,31.7796183927,35.5824621263,64.0150299533,156.501648759,250.513825275,318.559121803
1988-04-13,32.5632738829,36.3445728659,65.0649268574,158.073506086,251.45782095,319.196859749
1988-04-12,33.6147618182,37.3202656372,66.2048017197,159.6621624,252.394368836,319.835599725
1988-04-11,33.5491295312,37.9561439434,67.2681098,161.265720198,253.344527466,320.475894679
1988-04-08,35.9556548889,39.5048089183,68.627196229,162.842037782,254.221321318,321.110885527
1988-04-07,38.2874067058,40.6848382353,69.906474955,164.347490221,255.038494547,321.737297917
1988-04-06,39.1497984098,40.822908533,70.941179606,165.755231272,255.79473432,322.352980729
1988-04-05,38.1678792285,39.9692641645,71.793176784,167.107591227,256.519121062,322.963132935
1988-03-31,36.6844412326,39.1224198038,72.7466718688,168.505536856,257.263512664,323.578740619
1988-03-30,36.4153667435,39.2065429699,73.9817310348,170.016823685,258.065069071,324.206768622
1988-03-29,36.5563932409,39.6980053141,75.3452544096,171.588632447,258.897087517,324.841274813
1988-03-28,31.1597748244,38.1676115084,76.4001499137,173.043453564,259.657939327,325.463630884
1988-03-25,27.8562207108,38.2535183782,77.8195423981,174.650742427,260.500458021,326.102073337
1988-03-24,25.7886135303,39.1660558742,79.3771180744,176.340726762,261.392616841,326.748809986
1988-03-23,27.4986687683,40.1398005337,80.5215492237,178.099349483,262.401167938,327.401005399
1988-03-22,29.0755118313,40.8696984212,81.5827370077,179.868888392,263.418118538,328.053728584
1988-03-21,30.0781931612,41.0639127548,82.4751854956,181.64127803,264.446590484,328.706063832
1988-03-18,28.197855555,39.4876463142,82.8622864307,183.377514204,265.494390422,329.353659572
1988-03-17,29.5493469965,39.9905075831,83.9935269374,185.210730944,266.511193773,330.011801818
1988-03-16,31.0330173473,40.5119422865,85.1666264673,187.065339407,267.527319453,330.671634966
1988-03-15,30.400500032,39.5513942384,85.9431833435,188.90975312,268.569152735,331.329510714
1988-03-14,31.8552699346,40.0057628584,87.2070299761,190.806639428,269.580795157,331.992630972
1988-03-11,33.8564814536,40.8356428996,88.6234247246,192.72410882,270.579107738,332.657255071
1988-03-10,32.9391697508,39.4849654393,89.4898528331,194.638027823,271.623745108,333.320599867
1988-03-09,34.0395837726,39.529620925,90.8083282982,196.594030558,272.636676292,333.98789197
1988-03-08,34.8661516881,39.3275681565,92.126863354,198.569744219,273.652091082,334.656525478
1988-03-07,34.7143320291,38.4436545096,93.3628577968,200.564203571,274.677343841,335.32638249
1988-03-04,29.2828823488,34.5828061498,94.1196111117,202.556752934,275.735543428,335.995088236
1988-03-03,25.9979185338,32.5177868004,95.4059213483,204.592532442,276.7571666,336.667751516
1988-03-02,20.9262407937,30.170296856,96.7819111152,206.647996212,277.771327585,337.341624041
1988-03-01,20.1086842472,30.2117344261,98.5978285169,208.677853422,278.714552951,338.011030654
1988-02-29,20.7291883375,30.9882553979,100.552026961,210.677916444,279.615534093,338.675780148
1988-02-26,21.4326941604,31.8484215384,102.555534948,212.684676206,280.509093624,339.34052857
1988-02-25,18.5283709056,31.5086000899,104.468132566,214.770455189,281.457529368,340.01397348
1988-02-24,18.8551716654,32.4910165021,106.569442156,216.780908437,282.329120026,340.677431999
1988-02-23,19.2075864013,33.5600598778,108.717815814,218.794921424,283.192319342,341.34067815
1988-02-22,20.4266765042,34.9062603318,110.908433389,220.758409426,284.011709369,341.997327379
1988-02-19,21.5780166713,36.1301090612,113.048245603,222.603447494,284.751685709,342.639524582
1988-02-18,23.0974695142,37.5382527323,115.273680123,224.506212684,285.51884598,343.288820632
1988-02-17,24.6497131638,39.053472402,117.594896247,226.505991883,286.33761454,343.949499548
1988-02-16,26.3660802284,40.5525099655,119.897583867,228.416192306,287.094535895,344.599604449
1988-02-15,28.3083945002,42.176643844,122.272366559,230.370725997,287.870653133,345.255021942
1988-02-12,30.2399898633,43.7719369425,124.657015145,232.291669649,288.62047882,345.906712052
1988-02-11,32.0218521047,45.2976552371,127.048735713,234.182864812,289.347499356,346.555326378
1988-02-10,32.5724792491,46.3419626628,129.353465373,235.972007005,290.01406244,347.192796007
1988-02-09,30.288688043,46.506161151,131.515580575,237.641278905,290.615043714,347.817513117
1988-02-08,20.1292575964,45.061809712,133.443691308,239.154656382,291.136810614,348.425869589
1988-02-05,18.4651848506,46.4981139314,136.024020363,241.112145844,291.886057006,349.085948819
1988-02-04,19.8217141632,48.3515691602,138.772171117,243.296159012,292.761801236,349.769352598
1988-02-03,21.264340716,50.2826901044,141.575927387,245.490711196,293.634765949,350.453670064
1988-02-02,22.7389860148,52.1250694657,144.426223675,247.749833326,294.539531503,351.143793062
1988-02-01,24.1664832005,53.9388053174,147.326358636,250.039757289,295.45401656,351.83647784
1988-01-29,23.9760956525,55.1511009652,150.211134964,252.419251016,296.419418669,352.5361472
1988-01-28,24.2852387478,56.6448437036,153.192616031,254.784025243,297.361262925,353.234650787
1988-01-27,26.0086163373,58.7892259787,156.287324083,257.053393936,298.230127817,353.924892014
1988-01-26,27.7527779407,60.9458775014,159.442939835,259.350697187,299.107001881,354.617693197
1988-01-25,29.7707122062,63.2830678774,162.664192365,261.626224816,299.961560416,355.308582355
1988-01-22,31.5094702489,65.4546885137,165.943251048,263.974708783,300.85167611,356.006038959
1988-01-21,33.6452443921,68.1220769908,169.264748304,266.157351129,301.63604699,356.688339628
1988-01-20,36.0911179104,70.8558295666,172.670182257,268.393916095,302.444244622,357.376293677
1988-01-19,38.5378749382,73.3779661858,176.156950971,270.756283331,303.318021641,358.075853403
1988-01-18,38.9076910849,74.9627519227,179.635510777,273.272429418,304.278397635,358.787185294
1988-01-15,39.0391999077,76.5991108015,183.198858112,275.788493287,305.226951435,359.498681494
1988-01-14,41.9222601286,79.667813137,186.861479333,277.996058528,305.985914883,360.184162301
1988-01-13,44.7070571354,82.920273292,190.541714335,280.111110872,306.690403778,360.86148349
1988-01-12,47.8737296485,86.2808757414,194.325252376,282.282529637,307.420701633,361.545447432
1988-01-11,51.229024026,89.3938799518,198.249132616,284.644857013,308.249577452,362.2475729
1988-01-08,53.9721539607,92.0953854217,202.247160347,287.120151592,309.135182728,362.959188432
1988-01-07,55.0454643786,94.0529756368,206.281054247,289.705126684,310.076618235,363.678687887
1988-01-06,55.2906323966,95.8253175402,210.393671832,292.30593607,311.017547618,364.399544715
1988-01-05,53.7654173458,97.1821492908,214.573303978,294.939595348,311.968187734,365.122767613
1988-01-04,56.6218467655,100.476662117,218.889019316,297.250954052,312.729932102,365.821923486
1987-12-31,60.8022220005,104.556904222,223.077634052,299.186862035,313.296260984,366.486456129
1987-12-30,62.7619657742,107.567711387,227.582825293,301.605207927,314.108905045,367.197357284
1987-12-29,66.888873574,111.596530889,232.074049782,303.731172941,314.765793212,367.883882766
1987-12-24,62.560595345,112.719587009,236.705772265,306.406348983,315.709845179,368.61413274
1987-12-23,58.8347302136,114.746106011,241.484404973,308.941436377,316.568625835,369.336397753
1987-12-22,56.9712540487,117.865496308,246.337944548,311.258208382,317.307971701,370.042813861
1987-12-21,51.6999447586,120.739328736,251.295767594,313.600905213,318.057533441,370.752777216
1987-12-18,50.1792211555,124.935743271,256.174862002,315.563139217,318.616638658,371.430769529
1987-12-17,48.7927995979,129.532594793,261.041209865,317.363723724,319.10063921,372.096318479
1987-12-16,48.6420857032,134.614622358,265.796631095,318.903423463,319.466790121,372.73990356
1987-12-15,50.2894616909,140.094924169,270.323266826,320.092661107,319.680026479,373.352666157
1987-12-14,53.259671404,145.78648948,274.572539086,320.923847076,319.744754179,373.934588111
1987-12-11,56.3299334366,151.700231571,278.806908073,321.654234669,319.782401486,374.514707318
1987-12-10,60.4766906398,157.329300988,282.304015252,321.678605292,319.530925985,375.028349955
1987-12-09,64.6798241923,163.530564596,286.207388939,321.967837792,319.42286197,375.583839098
1987-12-08,69.4736906536,169.653239173,289.695133893,321.839179067,319.162381749,376.107409911
1987-12-07,73.9346098786,175.117160841,292.346334642,320.995038421,318.633774882,376.569266344
1987-12-04,77.2878281674,179.902932812,294.304177284,319.588906849,317.916396885,376.98974012
1987-12-03,80.8813255956,184.826583504,296.193150155,318.096444887,317.215986661,377.423571221
1987-12-02,84.35274333,189.701478314,297.875342256,316.420343721,316.495618787,377.861030611
1987-12-01,85.8510032301,193.724837732,298.817107205,314.188551416,315.613134989,378.265628213
1987-11-30,86.171339927,197.439396974,299.424146553,311.709184048,314.70101576,378.672420309
1987-11-27,92.2429426823,204.234193914,302.164313396,310.772337672,314.445070679,379.246579982
1987-11-26,98.9566472818,211.437243055,304.996832512,309.860261154,314.242485776,379.838279299
1987-11-25,106.206183408,218.890851125,307.751115054,308.84118922,314.044138837,380.436441758
1987-11-24,113.952123114,227.182853735,311.058970891,308.209547684,314.031259213,381.077890736
1987-11-23,122.209114094,234.794888442,313.241474299,306.656023716,313.728304598,381.664515105
1987-11-20,130.004583929,241.465793928,314.273050775,304.224129223,313.16921263,382.20108576
1987-11-19,138.401856675,248.270667417,315.122115962,301.653820625,312.630627463,382.74956455
1987-11-18,148.251918206,256.03647441,316.48903024,299.459145451,312.289580669,383.347186578
1987-11-17,158.601765655,263.63330647,317.349040565,296.886327947,311.886367286,383.938056155
1987-11-16,170.253729092,272.185668168,318.724301781,294.693064544,311.675127965,384.573247395
1987-11-13,182.618008849,280.518957658,319.481092822,292.04421007,311.381546314,385.197924722
1987-11-12,196.15992727,289.791814483,320.732408014,289.766958796,311.271665348,385.862128161
1987-11-11,208.849344413,296.077235928,318.873265844,285.27953703,310.550108351,386.411557545
1987-11-10,216.179429375,297.014913512,312.630006428,277.898437512,309.056843866,386.795850287
1987-11-09,220.547106377,295.293944039,304.362529489,269.375841074,307.397805593,387.154115383
1987-11-06,229.067348464,296.097113555,297.847716934,262.244359741,306.325481951,387.658135451
1987-11-05,238.079689081,296.555939011,290.950490689,255.079086909,305.400306623,388.202483979
1987-11-04,241.324347083,291.988867745,280.34075669,245.793238957,304.084887914,388.674026198
1987-11-03,247.093243848,288.792792802,270.771906014,237.52649943,303.223765913,389.249135174
1987-11-02,258.311445739,289.303073081,263.956838136,231.31366435,302.998518574,389.942289555
1987-10-30,271.036108739,290.146620684,257.314517245,225.480836396,302.970109379,390.667661201
1987-10-29,274.464283789,282.16824548,244.082641805,216.010060542,302.301621843,391.297981222
1987-10-28,268.394988869,266.379229414,225.590989696,204.136387284,301.348313719,391.883924202
1987-10-27,261.285949735,249.705112442,207.053768838,193.161873405,300.812278009,392.550059386
1987-10-26,238.044763284,221.292538988,181.216352453,179.548669678,300.049526994,393.184904219
1987-10-23,223.202770607,199.978680857,161.450424689,170.451063812,300.237413826,393.952803428
1987-10-22,202.77137693,175.196131289,140.527737113,162.197865602,300.674186094,394.738646701
1987-10-21,192.967968176,159.42337952,126.942934514,158.080213395,301.652292252,395.490541196
1987-10-20,108.72917376,91.2020091436,83.896706483,146.150313003,301.861065975,396.266955627
1987-10-19,63.5382576712,58.3848808023,68.7282723404,144.619845272,303.062704756,396.86660234
1987-10-16,31.6023284943,42.3440637754,64.5530984084,145.555605875,304.144901774,397.139229384
