Date,STDEV_14,STDEV_25,STDEV_50,STDEV_100,STDEV_250,STDEV_500
1988-10-21,19.2246282241,29.5095005718,38.0297646062,39.1125672387,70.6017359889,230.911442415
1988-10-20,17.9494302035,29.5578792203,37.3820558557,39.0079851312,70.631990111,231.320001358
1988-10-19,16.318971252,29.4955996718,37.3853053485,39.0859012305,70.4328316671,231.762220638
1988-10-18,15.6303733161,29.8642009101,38.0352407117,39.2027207729,70.340030021,232.192890797
1988-10-17,14.0914789443,30.2853612163,38.5797939341,39.2636202483,70.9345922991,232.648023929
1988-10-14,15.8349800883,31.7601778333,39.361589602,39.4104719079,70.8368721884,233.104863497
1988-10-13,17.4220066883,33.0593202592,40.1312496691,39.6270904811,72.8654846753,233.506446582
1988-10-12,19.1627988561,33.6627946552,40.756888792,40.1110408741,77.0750454038,233.890666105
1988-10-11,19.0024659397,32.6560195982,41.2859912803,40.4382197803,83.767050156,234.291848296
1988-10-10,20.1490330688,31.0547944124,41.4864895599,40.859153491,90.4028370387,234.643261949
1988-10-07,21.4773499735,29.6277610359,41.4245480844,41.0383953268,97.1665062367,235.006058797
1988-10-06,21.1036278525,29.0227221328,41.4563003173,41.1285747869,103.209366261,235.358080845
1988-10-05,20.8791919352,27.69331645,41.6025780451,41.364233572,109.479244397,235.73967166
1988-10-04,21.8526386263,27.1907001749,41.8585446952,41.5247081146,115.566225273,236.056094941
1988-10-03,23.3862550723,26.5325020305,42.2036059597,41.7641029953,121.009833524,236.399817729
1988-09-30,23.3388578019,24.1867977211,42.8830267589,42.23215107,126.30920134,236.736612412
1988-09-29,22.0558258192,23.2953097425,43.5902236746,42.3055386445,131.6776154,237.126543673
1988-09-28,21.3907667035,23.710529644,43.8836616977,42.3693580787,136.744371935,237.49223751
1988-09-27,18.9789214184,25.6610054363,44.2422894525,42.3927691358,141.457650974,237.888489012
1988-09-26,17.6126982601,29.1529467464,44.7519065069,42.4137328114,145.861133979,238.320517457
1988-09-23,15.9318394702,31.3032302486,45.2508068878,42.3999976887,150.134705141,238.716500229
1988-09-22,14.7675406644,33.092625402,45.8473523336,42.3081464851,154.249411416,239.093719897
1988-09-21,12.8112029439,34.242793344,46.186710816,42.2831251801,157.877516624,239.538651336
1988-09-20,11.9658811787,35.0633940171,46.538596498,42.0453694953,161.00398605,240.007005312
1988-09-19,11.8659778358,36.9682133731,46.5220087271,41.6384382992,164.514552928,240.376657427
1988-09-16,12.2138004275,38.1930988531,46.1448330369,41.3397877474,167.729211081,240.732997256
1988-09-15,13.4384639148,39.4778629614,46.0056130923,41.2456203736,170.828508909,241.021196881
1988-09-14,21.2850189454,41.7401301388,45.425251832,41.1635551793,173.771162743,241.288368135
1988-09-13,26.1243297124,44.1388420328,44.4290816921,40.7595679442,176.358196754,241.528539349
1988-09-12,30.9714032701,45.3816674881,43.0153372183,40.1832404243,178.603828619,241.793685446
1988-09-09,35.1094961549,45.2820306965,41.1496041779,39.3797137623,180.662233222,242.017648277
1988-09-08,36.320009735,44.4337720208,39.0902363257,38.6634578898,182.717986094,242.251778785
1988-09-07,37.3427021203,43.6450618513,37.5680781515,38.3418733371,184.657101072,242.537790888
1988-09-06,37.9388015833,43.3585324475,36.2768173356,38.1159215421,186.500515246,242.76280278
1988-09-05,37.4998427997,42.2744280151,35.0132558326,37.6864307676,188.264553318,243.028165431
1988-09-02,36.5227662562,39.3465599004,32.7961181239,36.9456170066,190.191906664,243.21098873
1988-09-01,31.0481925905,34.0328791612,29.0134262024,35.7655395038,192.119058271,243.318857814
1988-08-31,27.3193506835,30.0343392802,25.9204320952,35.3396856098,193.973050132,243.436947318
1988-08-30,23.4895066296,25.126258456,22.2709439405,35.2220853869,195.730365291,243.568656112
1988-08-26,21.6233820189,20.9461213593,19.2100186361,35.7066907456,197.323103766,243.684719051
1988-08-25,18.899044558,17.2215985321,16.3681447941,36.4795501069,199.091574678,243.817427553
1988-08-24,19.4824005194,16.9010986625,15.803984814,37.3713673686,200.676720838,243.996368584
1988-08-23,18.8963406988,15.8364561692,15.0371647594,37.9495483372,202.203444639,244.179319034
1988-08-22,18.5913258528,15.5056345888,14.8694715441,38.3678894259,203.742040222,244.360509975
1988-08-19,18.8936765645,15.6729861864,14.8108475112,39.0307675943,205.249036837,244.567532405
1988-08-18,18.410036752,15.5645628272,14.6312898953,39.3660175659,206.559283749,244.817594741
1988-08-17,17.7888189554,15.5296382443,14.7254288902,39.530235251,207.715646309,245.080021051
1988-08-16,16.5567365771,14.5578987495,14.9475650191,39.5454469693,208.719251044,245.368252719
1988-08-15,13.9952776663,13.1782705998,14.2857697027,39.5733708951,209.779311621,245.671280269
1988-08-12,14.3187044441,13.5477608482,15.0701049764,39.5605780923,211.019237145,245.986578019
1988-08-11,13.6217117502,12.7842365435,16.0880602933,39.6887445506,212.483849211,246.302353947
1988-08-10,13.1952086386,12.4223669242,17.3641226671,39.6482148905,214.201973302,246.619235251
1988-08-09,13.4037936679,12.4345171197,19.834651396,39.4240445794,215.8569771,246.930976443
1988-08-08,12.5639774016,12.1122060749,21.7289046204,39.0728397228,217.455600253,247.259321855
1988-08-05,11.0930782599,11.54379487,23.2396385514,38.6607826615,218.950459428,247.618219156
1988-08-04,10.3614296365,11.2597221991,24.5288887641,38.3299728541,220.191444829,247.992099774
1988-08-03,10.2069428659,11.1316730099,25.9604160213,38.0780028888,221.311024904,248.421313669
1988-08-02,11.3639442269,11.1309485669,28.4412627005,37.8931714693,222.645644233,248.887732353
1988-08-01,11.1863898617,11.4324478569,30.0858688424,37.6294054697,224.372698701,249.398090648
1988-07-29,12.806527242,11.8312508215,32.0847288285,37.4519844067,225.995049469,249.894798095
1988-07-28,13.5210215846,12.2184804292,33.2350386791,37.413788902,227.787980004,250.356297865
1988-07-27,12.7834081801,12.409076678,33.9352044343,37.337654921,229.764132179,250.759417706
1988-07-26,11.8041869262,11.5996868923,34.9816822923,37.2849577578,231.781588991,251.201887108
1988-07-25,10.3141265799,11.2325355998,35.7934184453,37.372779118,233.868078981,251.599858471
1988-07-22,9.97388492245,10.9831245099,36.8174130542,37.5458213254,235.73219758,252.007309846
1988-07-21,9.97800654968,10.9596452497,38.069639557,37.5199853411,237.377650178,252.396052113
1988-07-20,9.86942211217,11.0183817324,38.0957320444,37.2647623902,239.095322064,252.80795113
1988-07-19,9.02007160994,10.5795606714,38.3430426023,37.496979545,240.720563523,253.231703198
1988-07-18,8.49996792544,11.2418176466,38.4219056789,37.6967635083,242.354025896,253.663827542
1988-07-15,9.97672978062,11.4546158381,38.4832466926,37.8915119255,244.321303905,254.090906997
1988-07-14,10.3521878186,12.0294132858,38.3665594496,38.3468122665,246.337480015,254.454742337
1988-07-13,11.0581417969,13.268609573,37.8672722017,38.5053884411,248.553267197,254.849150136
1988-07-12,11.9252791501,15.1918167445,37.6540934827,38.6107261134,250.844882499,255.237913257
1988-07-11,11.2975169037,15.2862730579,36.9285269135,38.6113153752,252.902760578,255.568441586
1988-07-08,11.2885170664,16.074000871,36.0996509678,38.4722117248,254.80285916,255.843236172
1988-07-07,11.5043994062,18.0412434161,35.8284021971,38.7324295649,256.532631406,256.140714489
1988-07-06,11.1336335907,19.6018097124,35.5156015858,38.7978547861,258.211218054,256.447295706
1988-07-05,11.4206405702,23.1551241845,35.6468276849,39.275382557,259.772882996,256.741826355
1988-07-04,11.0747280991,26.083642077,35.4784455127,40.033135413,261.205930218,256.974968333
1988-07-01,12.436220708,28.1678398178,35.1077402292,40.8855744732,262.682934208,257.208034318
1988-06-30,12.6748909266,29.6657367345,34.5613266528,40.8357612394,264.047292524,257.463542225
1988-06-29,13.4204760856,31.225944085,34.1431337753,40.487857439,265.2380908,257.749543186
1988-06-28,15.4450257762,33.9249524686,33.7543175905,40.0936005367,266.234578071,257.971114657
1988-06-27,17.6660168875,35.7986985238,33.5492309301,39.8473041874,267.050869953,258.156529725
1988-06-24,17.8026082359,36.9148100361,32.2910180081,39.0908186023,267.960803887,258.332835396
1988-06-23,17.8785824805,36.0960953013,30.5770102528,38.1026570727,268.891417374,258.507120279
1988-06-22,17.8707044356,34.3354286998,28.6810112095,37.0629559533,269.819713809,258.67384293
1988-06-21,19.4260202986,33.8676539489,27.693062597,36.4703122416,270.643420641,258.858046576
1988-06-20,23.7797217378,33.7026963906,27.5998745649,36.1148736118,271.46889537,259.057935609
1988-06-17,26.5846675529,33.3928672623,27.7151681214,35.6705948787,272.19667355,259.260798638
1988-06-16,27.2123330496,32.7383444908,27.4468377049,34.9154810793,272.831848374,259.478355778
1988-06-15,25.5466687298,29.7550495883,26.3495913441,34.130261587,273.563207936,259.703224936
1988-06-14,23.257252272,26.4092862456,24.6656752594,33.3018946008,274.412495605,259.930936429
1988-06-13,25.3892764765,24.9697019606,23.9452760268,32.8857869603,275.353824964,260.128776667
1988-06-10,23.9623399748,22.2974079211,23.0798651642,32.2133170599,276.234543183,260.341108964
1988-06-09,23.2338375888,19.9229780906,21.8904907209,31.6750643251,277.080549983,260.570866349
1988-06-08,21.7021865638,18.7172459513,21.0379467629,31.573865712,277.798730369,260.823147756
1988-06-07,20.1975495023,17.8504346166,21.5027515449,31.6937193147,278.305547507,261.095684534
1988-06-06,16.4110481079,15.8134747605,21.625198265,31.5256038642,278.852987,261.394237402
1988-06-03,13.4626028054,14.9853923539,22.513353282,31.3342052556,279.40333925,261.710838604
1988-06-02,11.2726353125,14.5075340427,24.3211783432,31.1828029529,279.771397525,262.02379178
1988-06-01,10.2903165385,14.0832643943,24.870418171,31.0776008566,280.12013068,262.301279719
1988-05-31,10.9379225748,14.3510557103,25.4504142206,31.0837526049,280.353825141,262.530144563
1988-05-27,11.7722861704,14.4070793709,26.4654718454,31.0988170032,280.653860622,262.743864787
1988-05-26,13.1127442627,14.4092114982,26.8028726819,31.2461730617,280.887171035,262.956566493
1988-05-25,13.1966446493,14.6398065561,26.9775409554,31.9055571805,281.147630745,263.191656607
1988-05-24,13.7765182936,14.6296816097,27.6646390904,31.9500203443,281.2954504,263.421612803
1988-05-23,14.3974295889,13.8221989567,27.5334693782,32.253485083,281.236335481,263.647793186
1988-05-20,14.6859727604,13.3956793034,27.5321676589,32.2759981875,281.164561148,263.867279129
1988-05-19,13.677489035,12.9307917778,27.3531716625,32.2380540821,281.07556078,264.067477196
1988-05-18,14.0485822817,13.0440877029,27.8169106121,32.375803851,281.063979364,264.249788854
1988-05-17,14.2750891642,13.6034854357,27.9143117415,32.462299287,281.040391126,264.461231329
1988-05-16,14.2024578804,13.4804189846,27.8329839579,33.0012196593,281.027829719,264.655145189
1988-05-13,14.9302113849,14.6536275372,27.8319310146,33.7200630337,281.143965257,264.886658166
1988-05-12,14.0125376711,16.8462344754,27.8970436427,34.7770826264,281.151818107,265.12534878
1988-05-11,10.1962476279,18.6689260537,27.6534123753,36.2600730832,281.094283932,265.365074625
1988-05-10,10.2445229954,20.7442537586,27.7199174602,38.1545921221,281.105688459,265.652482143
1988-05-09,10.4053852239,21.4854346942,28.1824700124,39.9268507523,281.071115414,265.957629747
1988-05-06,10.9645935955,21.5934708651,28.6626430044,42.5482596119,280.998230205,266.241172235
1988-05-05,11.0293114019,22.767209403,29.4226626259,44.4085892593,280.9333253,266.480737091
1988-05-04,11.9459009203,22.7879175003,30.7648825774,46.5467538181,280.794361999,266.66846305
1988-05-03,11.8019275896,22.1672421379,31.6919389751,49.2474975912,280.6066464,266.895829149
1988-04-29,12.4124462297,24.0559561024,32.2203746719,52.2777914128,280.412162936,267.124675961
1988-04-28,12.5883657681,25.9339912856,33.076317812,54.8598092869,280.193922853,267.35167125
1988-04-27,14.2731892021,28.0028569971,33.6907895425,57.1690145009,279.981341961,267.56484596
1988-04-26,17.8149862617,31.1832970675,34.4515811538,59.6962459121,279.732118714,267.730329582
1988-04-25,21.6037184351,32.1787273832,35.3272036255,62.1377439162,279.401995097,267.858984746
1988-04-22,23.8201123906,32.7995038987,36.4981553506,62.9205659463,279.040717753,268.002931799
1988-04-21,24.2958970086,34.2051893139,38.0309783729,63.4363039513,278.735871637,268.126489548
1988-04-20,24.3598374971,34.5916752991,39.9646071418,63.906809465,278.411910819,268.253414166
1988-04-19,24.6055335097,34.7580450543,40.3181954457,63.9875619476,278.128466891,268.428141743
1988-04-18,24.2491198005,35.6154460873,40.3368008647,64.4888881204,277.816971919,268.607954871
1988-04-15,24.3634519956,35.6235239133,40.3755879214,65.3861261966,277.486532182,268.794856539
1988-04-14,28.8107168583,35.718790573,40.3613954665,66.0959877754,277.173863465,268.956598337
1988-04-13,31.6172298683,35.8543087508,40.1024176827,66.2320473109,276.953977694,269.078137032
1988-04-12,35.1131561591,36.5129456495,39.9543980558,66.4296507518,276.735642205,269.193897531
1988-04-11,39.6310155057,36.549012791,39.6873082483,66.2926304426,276.520487735,269.295032252
1988-04-08,41.3466459934,36.3398307096,39.7190596062,66.4490139806,276.189372319,269.382564145
1988-04-07,41.9572862245,35.6354915218,39.6791798806,66.5078541527,275.771675007,269.483912795
1988-04-06,41.7797728463,34.3911849171,39.476227226,67.2265478141,275.28512859,269.583855484
1988-04-05,38.6809263319,32.6082379775,39.082776974,69.1687811372,274.762164441,269.639941393
1988-03-31,34.8970564495,30.4495900793,39.0033623679,71.2075569796,274.253030468,269.686849567
1988-03-30,32.4672017844,30.2494429701,39.0516683382,72.0463188234,273.805504479,269.748709555
1988-03-29,29.594031976,30.6690295901,39.0349130395,72.5656344215,273.373139163,269.856175612
1988-03-28,22.3278413645,30.6152119052,38.8104317935,73.5705992568,272.874058247,269.928268931
1988-03-25,16.7150796583,33.2930969422,38.7947726376,73.8519984496,272.441783816,269.998950927
1988-03-24,11.9082637335,35.6665728098,39.1107846508,73.6522441953,272.056407135,270.054105713
1988-03-23,12.5289648185,36.6472036587,38.8334396622,72.9386247403,271.825986675,270.116157753
1988-03-22,13.22350954,37.9436559124,38.2383037804,72.2549290429,271.596422545,270.19328146
1988-03-21,16.667235095,38.2419769363,37.0764507471,71.6177959728,271.3809209,270.29203107
1988-03-18,18.8668878891,37.4353736458,35.1452477015,70.4087609321,271.205125965,270.409417302
1988-03-17,22.2612931536,37.9697555431,34.2756239914,69.6976947682,270.946560997,270.545671174
1988-03-16,22.9949818497,38.8477026348,33.4446673776,69.3035483291,270.676688617,270.711121111
1988-03-15,24.2077152157,39.0678826659,32.0410292594,69.1912158009,270.448616081,270.833508997
1988-03-14,26.1763642888,40.6991333569,31.3294193371,72.0187962896,270.157415588,270.922473022
1988-03-11,28.862764771,40.0657859027,31.5798870169,71.9006871942,269.840016158,271.007341853
1988-03-10,30.6803065599,37.4423409525,29.9856581719,78.3012318166,269.591916386,271.133718904
1988-03-09,31.9727881623,35.8414722912,29.4131415527,89.9418839251,269.282826585,271.278644976
1988-03-08,31.3828604496,34.1894336894,28.7334456688,106.254638351,268.974650433,271.456860028
1988-03-07,30.5858084513,32.1931754259,27.6105241529,121.159600115,268.679651489,271.632135286
1988-03-04,25.4937648146,28.9387314166,25.5604604027,135.334212862,268.425593638,271.821431239
1988-03-03,22.1632726844,27.0778421592,24.3679810407,147.61627979,268.115830832,271.994152945
1988-03-02,17.8661865015,24.7879828949,23.8939570603,159.848711759,267.775517626,272.211856068
1988-03-01,17.5354222024,24.2414969835,24.5742360207,171.406049634,267.338991316,272.466577236
1988-02-29,19.0837149069,24.0856551499,26.0772658843,181.525399024,266.849635125,272.710873268
1988-02-26,21.4131468962,24.2132525696,28.4411254348,191.174610092,266.34888174,272.96846764
1988-02-25,17.3732910175,23.3714958015,31.2151793844,200.725803762,265.91279627,273.226976743
1988-02-24,18.1751398894,23.287335614,33.9549608158,209.547299126,265.390099181,273.514863539
1988-02-23,19.0582189619,23.5146708248,38.2292505812,217.604432345,264.853884512,273.830992297
1988-02-22,21.4404398354,24.7739779608,40.891855864,224.985846666,264.274489848,274.11950477
1988-02-19,23.6383301116,25.2666502726,44.0116657717,231.976048494,263.641633095,274.38237292
1988-02-18,26.9137476981,25.1000538645,48.2073355414,238.603776634,263.042769145,274.681600567
1988-02-17,28.796339898,25.4078614606,52.7284325957,244.36339607,262.466927474,275.003758329
1988-02-16,28.9504429843,25.2854108134,56.4693022801,249.212072041,261.867867177,275.303492805
1988-02-15,29.1775994227,25.132799287,59.7317960219,254.623615173,261.254575169,275.639660599
1988-02-12,28.909098347,25.0204281338,63.227628423,259.447267511,260.626918787,276.03326231
1988-02-11,28.4900701919,25.1189732274,66.348935063,263.98529599,260.000931435,276.424018257
1988-02-10,26.7005248662,24.3260466167,67.0527303247,268.156500013,259.369542254,276.803001764
1988-02-09,22.8066149581,22.2654588096,67.5371268563,271.662158049,258.72161021,277.212886235
1988-02-08,13.3371355944,17.5026105481,67.8867057383,274.529795241,257.964330844,277.602361997
1988-02-05,12.0333465836,19.7136809348,67.9439422171,277.287639932,257.469902764,278.038980318
1988-02-04,12.7070770929,19.7458670106,68.0583433533,280.100330596,257.022130988,278.500150483
1988-02-03,14.6163397818,20.9093372444,68.5870822823,282.644644986,256.59594257,279.001908643
1988-02-02,17.2984207372,21.4895047872,68.7450693796,285.003639364,256.281414383,279.484590383
1988-02-01,18.4514308089,21.3911218967,68.3478663603,287.219835072,256.032783065,280.010738435
1988-01-29,16.9401228321,20.9386853456,67.593517559,289.727498279,255.89634067,280.590123208
1988-01-28,16.1767550646,20.6137569599,66.6844214491,292.221955046,255.718558599,281.1723669
1988-01-27,17.4832766763,22.3464359574,66.159136663,294.421591267,255.547429384,281.722757973
1988-01-26,18.5432104721,24.5824893776,65.4750341733,296.441900405,255.423162956,282.289918185
1988-01-25,19.6215850074,27.8467376904,65.3822796788,298.120290948,255.224803046,282.824051945
1988-01-22,20.1534636989,32.1056740157,66.7494358328,300.024122037,255.055782605,283.375953056
1988-01-21,23.9023437299,37.3643787584,68.6359869456,301.444787613,254.907369644,283.936665101
1988-01-20,23.7727462518,41.6723190619,68.6876628224,302.764916295,254.730652896,284.482778444
1988-01-19,25.1201569201,47.7109084382,68.012154796,304.12226501,254.694653476,285.094725783
1988-01-18,25.2152977293,50.0095808421,67.1167683668,305.492082403,254.812873766,285.749515282
1988-01-15,24.3562893635,52.7233404101,65.4731279534,306.544194365,254.845000844,286.427846499
1988-01-14,24.1942867591,57.9609543055,65.1364667141,307.11139685,254.691008734,287.059913449
1988-01-13,23.2788824672,63.5969314983,65.457369333,307.372646231,254.445237613,287.722004056
1988-01-12,25.3410502401,67.7428254504,64.8729150262,307.705260876,254.225374973,288.383672761
1988-01-11,28.7352350825,70.4256446474,63.8102593632,308.335747475,254.20337093,288.999262879
1988-01-08,32.7152318016,72.5280829472,62.3803574533,309.296854939,254.246917727,289.621060599
1988-01-07,36.6512557386,72.9421407967,60.2487967017,310.622838521,254.383362134,290.255128297
1988-01-06,40.6453804356,69.9823959578,60.5701526827,311.804610118,254.533776591,290.947203173
1988-01-05,41.9781525729,66.1874670916,62.5471542118,312.87554068,254.782336782,291.591895981
1988-01-04,48.658682693,64.3988153928,72.5128456482,313.47981182,254.905236791,292.18972532
1987-12-31,52.1434446799,63.9243552959,74.4501438817,313.421726599,255.022592529,292.807716325
1987-12-30,53.9561125823,61.1413802919,90.4272670382,313.527839274,255.425389673,293.377451683
1987-12-29,58.665332255,59.8800133601,113.668211915,313.613286479,255.683797021,293.899772642
1987-12-24,56.9659354175,53.677824099,141.57581511,314.586907666,256.219669846,294.418387085
1987-12-23,53.7721329073,48.1290907456,165.875040208,315.236610467,256.707615744,294.914863802
1987-12-22,50.6282087665,43.90503388,188.259753415,315.864827317,257.097868808,295.424564933
1987-12-21,45.0203088617,39.3468067319,206.865292439,316.685243854,257.537317782,295.954329729
1987-12-18,41.1575146372,37.1322988246,224.767441317,317.18768403,257.842632956,296.461263164
1987-12-17,35.6434667986,36.8833434493,241.051767021,317.584702936,258.144152232,296.99895253
1987-12-16,32.3651085569,35.5709935762,254.775130623,317.417558431,258.482668742,297.542612106
1987-12-15,31.7514388606,37.3003601055,267.302546191,316.632469622,258.720769678,298.074898291
1987-12-14,35.5764491499,39.6179870261,279.135238936,315.6116167,258.822621856,298.593773174
1987-12-11,35.9622023797,39.4881620742,289.585306257,314.360166777,258.90602862,299.097923834
1987-12-10,36.0390630606,39.4375626022,298.223853882,312.552578826,258.797529076,299.596961261
1987-12-09,36.0331084821,39.6855125203,305.896422398,311.283560277,258.859403881,300.15689886
1987-12-08,37.4447435242,39.9115590274,312.557880566,309.716446861,258.799891816,300.665057959
1987-12-07,37.4527291463,43.1027471978,317.93684973,307.841866995,258.5640975,301.123708316
1987-12-04,37.2041207198,46.935725583,321.471950602,305.636126888,258.210885999,301.566840914
1987-12-03,35.7023978041,46.0921695736,323.617473298,302.999882548,257.976484995,302.020099416
1987-12-02,35.0927139161,44.6168513456,326.11056346,299.987912255,257.819083904,302.440974352
1987-12-01,28.7876641219,43.2681566051,327.231566546,296.357866398,257.598755494,302.836603049
1987-11-30,30.0390186068,40.7529030132,327.627375834,292.444810684,257.35767075,303.206657313
1987-11-27,38.2615037052,48.6068307957,328.752563147,289.456718499,257.519020175,303.683031369
1987-11-26,38.8996991547,58.6808316233,329.01604632,286.302508435,257.790144166,304.155168612
1987-11-25,38.6952508843,79.176964933,328.39736192,283.063959661,257.956061516,304.58718334
1987-11-24,37.8890567475,82.5074528512,327.616144071,279.944123889,258.287907054,305.031252209
1987-11-23,37.7773931075,108.800390146,325.827572958,275.920697455,258.44409458,305.396545111
1987-11-20,43.3766518994,141.907031538,322.829263116,271.04113445,258.533459815,305.759412571
1987-11-19,50.7593863194,180.1005393,319.34775956,265.910568611,258.550215486,306.106533185
1987-11-18,51.2141667632,210.893442288,315.928594059,261.07905254,258.786902954,306.491511607
1987-11-17,51.2057575015,237.159488412,312.263225507,255.952025761,259.097896975,306.816995701
1987-11-16,52.1745618352,257.537756269,308.823178696,251.082085245,259.586287538,307.17239225
1987-11-13,52.3649535226,275.77906212,304.596107848,245.783155029,259.952210362,307.539874528
1987-11-12,62.525942703,291.540088057,300.423781089,240.758755139,260.377040248,307.96816947
1987-11-11,75.6227356929,301.14434875,293.676311534,233.975991629,260.349051034,308.372320179
1987-11-10,96.400922176,305.289566517,284.061733122,225.000312042,259.88208447,308.710816976
1987-11-09,91.1150173695,306.599650254,272.846422011,215.218200671,259.29395257,309.039308883
1987-11-06,120.261921688,307.241079128,262.794729787,206.522257696,259.050255217,309.472573146
1987-11-05,158.037918668,305.449893606,252.514702344,197.862648067,258.945183982,309.910543433
1987-11-04,197.047996978,298.647761753,239.751829557,187.501139461,258.604860307,310.352960514
1987-11-03,225.222535855,291.562665758,227.721412397,177.860374744,258.638434663,310.859433329
1987-11-02,249.140349744,285.705992265,217.702097822,169.732447587,259.074073941,311.373520268
1987-10-30,263.984224256,278.137578907,207.97060601,161.8372923,259.67137748,311.9090505
1987-10-29,268.610352425,262.923321872,193.852764427,150.899676275,259.91999195,312.38121998
1987-10-28,262.405956435,242.966748474,176.473036139,137.824669766,260.078173597,312.862144142
1987-10-27,250.218070233,221.841254739,159.556443981,125.347287561,260.587606404,313.381099607
1987-10-26,225.567037064,192.974508161,138.308442967,110.204888617,261.117996538,313.890707505
1987-10-23,205.816200067,169.278801224,121.793073629,98.8194377387,262.240878836,314.440366221
1987-10-22,180.531076144,143.446343641,105.065235373,87.6694898525,263.466011345,314.990341186
1987-10-21,161.031971852,124.651659532,93.9079762533,80.6401554748,264.986868564,315.492997615
1987-10-20,90.9880327734,71.2362487502,64.7090549769,63.8195748889,266.18133979,316.111213941
1987-10-19,51.832320601,46.2925075579,55.9716233819,59.545659422,267.643666794,316.506448482
1987-10-16,22.6313941241,36.9200013001,53.6897895693,59.9938781794,268.91550766,316.630713886
1987-10-15,17.0138789916,39.8740866228,53.777660083,62.0055389381,269.772648469,316.396371311
1987-10-14,18.6690127847,43.2361804049,53.6600113306,63.6933131812,270.383426181,316.121700073
1987-10-13,18.5943778105,44.4537879601,53.3739794656,64.8399775139,270.865655179,315.713404108
1987-10-12,18.7959894218,45.2748590721,53.8379921245,66.2784245739,271.355616816,315.331144985
1987-10-09,19.9809137854,45.6064206006,53.947925595,67.0004070062,271.765119151,314.848626116
1987-10-08,20.8721917624,45.5151463142,54.1861628463,66.9661133634,271.972230413,314.344468956
1987-10-07,24.6051569,46.6476024679,54.1885698649,67.3626271459,272.304146357,313.90019599
1987-10-06,30.2687526497,45.9972392215,53.4763053698,67.6620837619,272.505459013,313.410350712
1987-10-05,34.0719921623,44.7836130744,52.3996777089,67.8196380041,272.695705448,312.831751082
1987-10-02,35.4254988921,43.3337547877,51.2907428685,68.245995714,272.843011705,312.276141738
1987-10-01,37.0892008913,41.623911205,50.5182234446,69.0938986887,273.081193315,311.755432226
1987-09-30,38.6529278543,39.906256953,51.3480359897,69.5906785353,273.437116035,311.263807249
1987-09-29,38.6450597853,38.4917557926,52.4954270008,70.6945608304,273.666141574,310.737345634
1987-09-28,34.9602962747,37.4688534119,54.866727586,72.8693423601,273.828572965,310.179050775
1987-09-25,32.7924801149,39.2127787335,58.3528086385,74.930669949,274.22909357,309.725996495
1987-09-24,32.6258328071,40.7826531751,60.7878986641,77.6086720412,274.845567382,309.366601692
1987-09-23,28.2269242397,37.6324553544,62.0938003024,79.7195181621,275.044886176,308.875332923
1987-09-22,25.6474302918,34.4098823015,63.0855807297,82.2812270448,275.251033346,308.447542418
1987-09-21,20.537672045,31.7546453924,63.9486494306,84.993629173,275.283588056,308.041596693
1987-09-18,14.9777670094,29.0965553975,64.5867076108,87.9987342864,275.280651002,307.672604517
1987-09-17,12.3242428762,28.0623237812,65.0413248327,91.9357169929,275.333156758,307.364021013
1987-09-16,12.0830877225,27.9182303164,65.5300206012,95.3074754413,275.56228356,307.115261237
1987-09-15,12.5038189925,27.892655951,65.6340967486,99.4012745592,275.750510745,306.861095894
1987-09-14,15.1057108406,28.1320156405,65.5117482288,103.583253719,275.912884728,306.560011284
1987-09-11,20.0714251505,28.1361017911,65.1937999813,107.95766027,276.16735509,306.260202518
1987-09-10,26.7090298709,30.9390507935,64.953867968,111.841823859,276.27638585,306.009502852
1987-09-09,29.7759420219,32.6330129777,64.494832072,116.225280705,276.474928675,305.757108572
1987-09-08,28.9658280455,35.8719933096,64.3732708506,120.649989242,276.400645521,305.390385123
1987-09-07,27.0815071215,40.8430263325,64.3190664111,124.568676641,276.146542858,304.956148896
1987-09-04,29.3969245984,46.0058664085,64.2948821913,127.840918629,275.872824631,304.52786011
1987-09-03,31.3166775057,51.4183522101,64.1257280348,130.415672904,275.637191858,304.141656589
1987-09-02,33.2357352777,54.0893556996,63.8628029451,132.670050196,275.398302457,303.783367446
1987-09-01,33.3951237459,55.3015376278,64.3143159491,134.572599273,275.046508387,303.282742737
1987-08-28,33.3852110888,56.6155435901,64.0474324544,136.42755273,274.820361516,302.845045822
1987-08-27,33.7341417474,57.2641103659,63.4337815679,138.643409566,274.603563094,302.4355254
1987-08-26,34.0216921056,57.9260941545,62.8294906871,140.369775465,274.330620132,301.974072472
1987-08-25,38.8783396781,60.5774775308,62.1551015123,142.261796063,274.088316954,301.497957654
1987-08-24,40.9559452805,62.269003525,60.8582890328,143.76367904,274.029089121,301.078895814
1987-08-21,43.1593678847,63.8486327496,58.9382193487,145.162046004,274.062076241,300.711928091
1987-08-20,43.8036279547,63.6217691046,56.7082358745,145.957897611,274.217608808,300.444440932
1987-08-19,44.0235931136,61.1933651305,54.7728001475,146.859839749,274.344755647,300.16738007
1987-08-18,46.2416903886,58.8936389095,53.6543129674,147.662089732,274.334822225,299.78055267
1987-08-17,47.0736030669,57.4725721018,54.5326097303,148.195570366,274.144241357,299.249320796
1987-08-14,47.3857366124,57.171008597,55.9121841462,148.728811049,273.736206115,298.576474536
1987-08-13,47.8803595314,56.2325408994,57.6652609809,149.420605042,273.309555943,297.899361988
